instruct.started,instruct.stopped,session,participant,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trial,s1,s2,s3,im1,im2,im3,thanks.started,thanks.stopped
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,120.101,126.266,left,5.627,,0,21,21,21,1,21,40,30,15,s_40_r_5.png,s_30_r_8.png,s_15_r_8.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,126.268,128.033,right,1.224,,0,22,22,22,1,22,15,40,60,s_15_r_3.png,s_40_r_4.png,s_60_r_7.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,128.035,130.633,left,2.059,,0,23,23,23,1,23,15,25,60,s_15_r_3.png,s_25_r_7.png,s_60_r_4.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,130.635,135.984,left,4.812,,0,24,24,24,1,24,60,40,10,s_60_r_3.png,s_40_r_1.png,s_10_r_3.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,135.988,138.85,right,2.326,,0,25,25,25,1,25,50,15,10,s_50_r_2.png,s_15_r_2.png,s_10_r_3.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,138.852,141.467,left,2.084,,0,26,26,26,1,26,40,25,5,s_40_r_3.png,s_25_r_7.png,s_5_r_3.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,141.469,144.616,left,2.607,,0,27,27,27,1,27,50,25,10,s_50_r_7.png,s_25_r_3.png,s_10_r_10.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,144.618,149.833,left,4.684,,0,28,28,28,1,28,30,20,10,s_30_r_7.png,s_20_r_1.png,s_10_r_10.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,149.834,152.716,right,2.344,,0,29,29,29,1,29,5,15,40,s_5_r_3.png,s_15_r_5.png,s_40_r_2.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,152.718,156.883,left,3.628,,0,30,30,30,1,30,40,25,10,s_40_r_9.png,s_25_r_3.png,s_10_r_1.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,156.885,158.833,left,1.415,,0,31,31,31,1,31,5,15,60,s_5_r_5.png,s_15_r_4.png,s_60_r_6.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,158.834,162.583,left,3.235,,0,32,32,32,1,32,5,10,15,s_5_r_5.png,s_10_r_1.png,s_15_r_2.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,162.584,167.268,right,4.159,,0,33,33,33,1,33,10,25,30,s_10_r_5.png,s_25_r_8.png,s_30_r_6.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,167.272,170.466,right,2.664,,0,34,34,34,1,34,60,25,10,s_60_r_2.png,s_25_r_7.png,s_10_r_5.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,170.469,177.583,right,6.575,,0,35,35,35,1,35,40,30,20,s_40_r_4.png,s_30_r_2.png,s_20_r_9.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,177.585,182.4,right,4.275,,0,36,36,36,1,36,60,40,25,s_60_r_8.png,s_40_r_10.png,s_25_r_6.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,182.402,185.383,right,2.444,,0,37,37,37,1,37,5,15,20,s_5_r_3.png,s_15_r_1.png,s_20_r_7.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,185.385,187.899,right,1.979,,0,38,38,38,1,38,5,30,50,s_5_r_9.png,s_30_r_2.png,s_50_r_2.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,187.901,190.033,left,1.592,,0,39,39,39,1,39,5,10,50,s_5_r_10.png,s_10_r_8.png,s_50_r_10.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,190.035,197.917,right,7.352,,0,40,40,40,1,40,20,40,50,s_20_r_7.png,s_40_r_1.png,s_50_r_10.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,197.918,201.267,left,2.812,,0,41,41,41,1,41,50,40,5,s_50_r_2.png,s_40_r_3.png,s_5_r_5.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,201.271,203.683,left,1.876,,0,42,42,42,1,42,10,20,50,s_10_r_5.png,s_20_r_4.png,s_50_r_7.png,,
