instruct.started,instruct.stopped,session,participant,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trial,s1,s2,s3,im1,im2,im3,thanks.started,thanks.stopped
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,90.0833,91.3156,right,0.6979,,0,52,52,52,1,52,5,25,30,s_5_r_1.png,s_25_r_6.png,s_30_r_2.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,91.3171,92.6501,right,0.7955,,0,53,53,53,1,53,10,25,30,s_10_r_9.png,s_25_r_8.png,s_30_r_4.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,92.6511,93.9176,right,0.745,,0,54,54,54,1,54,30,40,50,s_30_r_6.png,s_40_r_10.png,s_50_r_2.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,93.9185,96.2699,right,1.8078,,0,55,55,55,1,55,20,30,60,s_20_r_7.png,s_30_r_7.png,s_60_r_8.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,96.272,97.4875,right,0.6778,,0,56,56,56,1,56,10,15,20,s_10_r_6.png,s_15_r_8.png,s_20_r_5.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,97.4885,99.1394,right,1.106,,0,57,57,57,1,57,60,25,15,s_60_r_9.png,s_25_r_3.png,s_15_r_1.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,99.1409,100.8403,right,1.1578,,0,58,58,58,1,58,25,15,10,s_25_r_9.png,s_15_r_9.png,s_10_r_7.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,100.8417,101.9583,right,0.5768,,0,59,59,59,1,59,10,20,30,s_10_r_7.png,s_20_r_8.png,s_30_r_2.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,101.9601,103.0758,right,0.5731,,0,60,60,60,1,60,40,20,15,s_40_r_5.png,s_20_r_9.png,s_15_r_5.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,103.0775,106.0616,right,2.4439,,0,61,61,61,1,61,40,15,5,s_40_r_1.png,s_15_r_3.png,s_5_r_8.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,106.0634,107.613,left,1.0135,,0,62,62,62,1,62,60,50,10,s_60_r_4.png,s_50_r_3.png,s_10_r_6.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,107.6142,110.0154,left,1.859,,0,63,63,63,1,63,20,15,5,s_20_r_7.png,s_15_r_10.png,s_5_r_2.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,110.0171,111.3664,left,0.8048,,0,64,64,64,1,64,50,40,20,s_50_r_7.png,s_40_r_6.png,s_20_r_3.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,111.3683,112.9344,right,1.0277,,0,65,65,65,1,65,50,25,20,s_50_r_2.png,s_25_r_9.png,s_20_r_7.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,112.9359,114.7523,right,1.2821,,0,66,66,66,1,66,40,25,20,s_40_r_4.png,s_25_r_8.png,s_20_r_7.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,114.7538,115.8865,right,0.5891,,0,67,67,67,1,67,5,20,25,s_5_r_2.png,s_20_r_3.png,s_25_r_7.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,115.8878,117.1713,left,0.7438,,0,68,68,68,1,68,10,20,50,s_10_r_5.png,s_20_r_10.png,s_50_r_3.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,117.1725,118.505,left,0.7937,,0,69,69,69,1,69,60,40,20,s_60_r_6.png,s_40_r_1.png,s_20_r_3.png,,
