instruct.started,instruct.stopped,session,participant,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trial,s1,s2,s3,im1,im2,im3,thanks.started,thanks.stopped
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,1.5187,5.4227,right,3.3719,,0,0,0,0,1,0,50,40,20,s_50_r_7.png,s_40_r_6.png,s_20_r_3.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,5.424,6.9072,left,0.9457,,0,1,1,1,1,1,20,10,5,s_20_r_9.png,s_10_r_10.png,s_5_r_8.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,6.909,8.9258,left,1.4794,,0,2,2,2,1,2,20,15,5,s_20_r_7.png,s_15_r_7.png,s_5_r_8.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,8.9277,10.5439,left,1.0732,,0,3,3,3,1,3,20,25,50,s_20_r_2.png,s_25_r_3.png,s_50_r_10.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,10.5458,12.6787,left,1.5945,,0,4,4,4,1,4,40,30,10,s_40_r_1.png,s_30_r_9.png,s_10_r_3.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,12.6797,14.964,left,1.7394,,0,5,5,5,1,5,40,30,15,s_40_r_8.png,s_30_r_3.png,s_15_r_10.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,14.9652,16.2314,left,0.7229,,0,6,6,6,1,6,50,40,10,s_50_r_3.png,s_40_r_7.png,s_10_r_1.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,16.2332,17.6493,right,0.8902,,0,7,7,7,1,7,10,50,60,s_10_r_2.png,s_50_r_4.png,s_60_r_6.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,17.6503,19.6349,left,1.4416,,0,8,8,8,1,8,50,40,25,s_50_r_8.png,s_40_r_2.png,s_25_r_1.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,19.6365,21.236,right,1.058,,0,9,9,9,1,9,10,40,60,s_10_r_3.png,s_40_r_4.png,s_60_r_4.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,21.2376,23.4045,right,1.6221,,0,10,10,10,1,10,60,20,15,s_60_r_6.png,s_20_r_5.png,s_15_r_7.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,23.4061,25.5731,right,1.6198,,0,11,11,11,1,11,5,20,30,s_5_r_6.png,s_20_r_2.png,s_30_r_8.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,25.5747,28.0918,right,1.9766,,0,12,12,12,1,12,30,20,15,s_30_r_9.png,s_20_r_8.png,s_15_r_2.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,28.0935,29.5763,right,0.9418,,0,13,13,13,1,13,50,20,15,s_50_r_9.png,s_20_r_10.png,s_15_r_5.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,29.5774,33.3789,left,3.256,,0,14,14,14,1,14,15,25,40,s_15_r_7.png,s_25_r_9.png,s_40_r_6.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,33.3797,35.1145,left,1.1968,,0,15,15,15,1,15,50,40,5,s_50_r_8.png,s_40_r_1.png,s_5_r_9.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,35.1158,37.9336,right,2.2777,,0,16,16,16,1,16,60,30,15,s_60_r_7.png,s_30_r_1.png,s_15_r_10.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,37.9354,39.3844,right,0.9028,,0,17,17,17,1,17,20,50,60,s_20_r_3.png,s_50_r_1.png,s_60_r_7.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,39.386,41.2529,left,1.3296,,0,18,18,18,1,18,5,10,50,s_5_r_2.png,s_10_r_9.png,s_50_r_6.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,41.2538,43.9553,right,2.1682,,0,19,19,19,1,19,50,25,15,s_50_r_8.png,s_25_r_4.png,s_15_r_6.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,43.9567,45.4063,left,0.9093,,0,20,20,20,1,20,60,50,15,s_60_r_9.png,s_50_r_6.png,s_15_r_2.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,45.4072,47.6915,left,1.7488,,0,21,21,21,1,21,25,30,60,s_25_r_2.png,s_30_r_1.png,s_60_r_2.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,47.6931,50.0771,left,1.8452,,0,22,22,22,1,22,10,20,30,s_10_r_4.png,s_20_r_5.png,s_30_r_8.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,50.0787,57.7838,left,7.1598,,0,23,23,23,1,23,10,30,60,s_10_r_2.png,s_30_r_7.png,s_60_r_3.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,57.7855,59.8349,left,1.5064,,0,24,24,24,1,24,60,40,15,s_60_r_4.png,s_40_r_3.png,s_15_r_3.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,59.8358,62.2874,left,1.9232,,0,25,25,25,1,25,30,40,60,s_30_r_5.png,s_40_r_6.png,s_60_r_7.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,62.2885,65.9067,right,3.0765,,0,26,26,26,1,26,50,20,5,s_50_r_10.png,s_20_r_2.png,s_5_r_2.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,65.9084,68.8762,left,2.4243,,0,27,27,27,1,27,25,20,10,s_25_r_10.png,s_20_r_8.png,s_10_r_3.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,68.8782,71.1277,right,1.7075,,0,28,28,28,1,28,25,15,10,s_25_r_7.png,s_15_r_9.png,s_10_r_10.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,71.1285,72.6289,left,0.9782,,0,29,29,29,1,29,60,50,40,s_60_r_7.png,s_50_r_3.png,s_40_r_6.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,72.6302,74.3145,left,1.1573,,0,30,30,30,1,30,5,20,60,s_5_r_4.png,s_20_r_10.png,s_60_r_1.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,74.3162,76.1824,right,1.3278,,0,31,31,31,1,31,50,20,10,s_50_r_6.png,s_20_r_5.png,s_10_r_2.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,76.1839,77.8335,left,1.1116,,0,32,32,32,1,32,50,40,15,s_50_r_3.png,s_40_r_6.png,s_15_r_1.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,77.8352,81.0862,right,2.7218,,0,33,33,33,1,33,5,20,40,s_5_r_1.png,s_20_r_8.png,s_40_r_3.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,81.0879,82.671,right,1.0389,,0,34,34,34,1,34,5,40,60,s_5_r_9.png,s_40_r_9.png,s_60_r_9.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,82.6721,85.6566,right,2.4648,,0,35,35,35,1,35,5,15,30,s_5_r_5.png,s_15_r_4.png,s_30_r_10.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,85.6577,88.5764,left,2.3754,,0,36,36,36,1,36,20,15,10,s_20_r_5.png,s_15_r_9.png,s_10_r_5.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,88.578,92.0455,right,2.9297,,0,37,37,37,1,37,25,30,40,s_25_r_5.png,s_30_r_7.png,s_40_r_10.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,92.0463,93.5639,left,0.9886,,0,38,38,38,1,38,15,20,40,s_15_r_6.png,s_20_r_8.png,s_40_r_8.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,93.5658,97.0834,right,2.9777,,0,39,39,39,1,39,20,25,30,s_20_r_3.png,s_25_r_3.png,s_30_r_5.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,97.0846,99.0519,right,1.4238,,0,40,40,40,1,40,15,25,30,s_15_r_1.png,s_25_r_2.png,s_30_r_10.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,99.0537,101.1369,right,1.5423,,0,41,41,41,1,41,40,20,10,s_40_r_3.png,s_20_r_7.png,s_10_r_1.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,101.1384,102.6877,left,1.0061,,0,42,42,42,1,42,10,15,30,s_10_r_6.png,s_15_r_8.png,s_30_r_6.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,102.6892,103.9726,left,0.7527,,0,43,43,43,1,43,5,15,60,s_5_r_9.png,s_15_r_4.png,s_60_r_8.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,103.9737,105.54,right,1.0306,,0,44,44,44,1,44,20,40,60,s_20_r_9.png,s_40_r_4.png,s_60_r_10.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,105.5409,107.7423,left,1.6808,,0,45,45,45,1,45,50,30,15,s_50_r_3.png,s_30_r_10.png,s_15_r_3.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,107.7436,109.2602,left,0.9757,,0,46,46,46,1,46,10,15,50,s_10_r_8.png,s_15_r_1.png,s_50_r_9.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,109.2612,111.7457,right,1.9421,,0,47,47,47,1,47,10,25,30,s_10_r_10.png,s_25_r_8.png,s_30_r_1.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,111.7472,113.2965,right,1.0069,,0,48,48,48,1,48,30,50,60,s_30_r_2.png,s_50_r_7.png,s_60_r_9.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,113.2979,114.6313,right,0.8077,,0,49,49,49,1,49,60,20,10,s_60_r_5.png,s_20_r_8.png,s_10_r_10.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,114.6323,116.2662,left,1.0917,,0,50,50,50,1,50,60,40,25,s_60_r_6.png,s_40_r_8.png,s_25_r_7.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,116.2677,118.3339,left,1.5319,,0,51,51,51,1,51,5,15,40,s_5_r_5.png,s_15_r_1.png,s_40_r_2.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,118.3347,120.4364,right,1.5785,,0,52,52,52,1,52,50,30,25,s_50_r_1.png,s_30_r_10.png,s_25_r_4.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,120.4375,122.1208,left,1.1412,,0,53,53,53,1,53,20,25,60,s_20_r_9.png,s_25_r_9.png,s_60_r_7.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,122.1219,123.8222,right,1.1665,,0,54,54,54,1,54,5,25,50,s_5_r_9.png,s_25_r_5.png,s_50_r_9.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,123.8234,126.2248,right,1.8587,,0,55,55,55,1,55,10,25,40,s_10_r_7.png,s_25_r_5.png,s_40_r_4.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,126.2258,128.6269,right,1.8591,,0,56,56,56,1,56,50,25,10,s_50_r_6.png,s_25_r_2.png,s_10_r_9.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,128.6279,130.1279,left,0.9613,,0,57,57,57,1,57,5,10,40,s_5_r_9.png,s_10_r_1.png,s_40_r_7.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,130.1292,131.8961,left,1.2289,,0,58,58,58,1,58,30,25,5,s_30_r_10.png,s_25_r_8.png,s_5_r_10.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,131.8975,134.0142,right,1.5766,,0,59,59,59,1,59,50,15,5,s_50_r_5.png,s_15_r_1.png,s_5_r_4.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,134.0152,135.3655,left,0.805,,0,60,60,60,1,60,5,10,60,s_5_r_9.png,s_10_r_6.png,s_60_r_2.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,135.3667,136.917,right,1.005,,0,61,61,61,1,61,30,40,50,s_30_r_7.png,s_40_r_7.png,s_50_r_7.png,,
,,3,GA1,2025-08-14_17h38.38.578,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,136.9189,138.4185,left,0.9579,,0,62,62,62,1,62,20,30,50,s_20_r_9.png,s_30_r_9.png,s_50_r_2.png,,
