instruct.started,instruct.stopped,session,participant,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trial,s1,s2,s3,im1,im2,im3,thanks.started,thanks.stopped
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,1.4169,3.7253,right,1.767,,0,0,0,0,1,0,200,15,10,s_200_r_7.png,s_15_r_2.png,s_10_r_9.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,3.7267,5.3927,right,1.1199,,0,1,1,1,1,1,15,100,150,s_15_r_8.png,s_100_r_4.png,s_150_r_1.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,5.3941,7.5951,left,1.6808,,0,2,2,2,1,2,100,50,15,s_100_r_4.png,s_50_r_1.png,s_15_r_2.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,7.5965,9.4801,right,1.345,,0,3,3,3,1,3,150,50,20,s_150_r_8.png,s_50_r_3.png,s_20_r_4.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,9.4821,11.2488,left,1.2234,,0,4,4,4,1,4,20,25,200,s_20_r_8.png,s_25_r_7.png,s_200_r_9.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,11.2504,12.783,right,0.9857,,0,5,5,5,1,5,200,50,15,s_200_r_6.png,s_50_r_7.png,s_15_r_7.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,12.7851,14.2177,left,0.8897,,0,6,6,6,1,6,10,15,100,s_10_r_10.png,s_15_r_10.png,s_100_r_2.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,14.2189,16.4357,left,1.6794,,0,7,7,7,1,7,10,75,200,s_10_r_6.png,s_75_r_9.png,s_200_r_1.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,16.4372,17.7371,right,0.7604,,0,8,8,8,1,8,75,20,15,s_75_r_3.png,s_20_r_6.png,s_15_r_10.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,17.7386,19.155,left,0.8922,,0,9,9,9,1,9,75,50,10,s_75_r_9.png,s_50_r_4.png,s_10_r_1.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,19.1569,20.7067,right,1.0088,,0,10,10,10,1,10,100,20,10,s_100_r_2.png,s_20_r_4.png,s_10_r_3.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,20.7084,23.0249,left,1.7792,,0,11,11,11,1,11,10,50,150,s_10_r_4.png,s_50_r_6.png,s_150_r_3.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,23.0269,24.5262,left,0.9654,,0,12,12,12,1,12,75,50,15,s_75_r_1.png,s_50_r_6.png,s_15_r_1.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,24.528,25.8778,right,0.8108,,0,13,13,13,1,13,20,15,10,s_20_r_2.png,s_15_r_2.png,s_10_r_6.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,25.8797,27.2114,left,0.7977,,0,14,14,14,1,14,20,25,100,s_20_r_6.png,s_25_r_6.png,s_100_r_8.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,27.2121,29.264,left,1.5052,,0,15,15,15,1,15,150,100,10,s_150_r_10.png,s_100_r_9.png,s_10_r_2.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,29.2656,30.7149,left,0.9132,,0,16,16,16,1,16,25,20,15,s_25_r_9.png,s_20_r_7.png,s_15_r_3.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,30.716,33.134,right,1.8782,,0,17,17,17,1,17,200,100,15,s_200_r_10.png,s_100_r_5.png,s_15_r_5.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,33.1357,35.4523,left,1.7786,,0,18,18,18,1,18,10,75,150,s_10_r_10.png,s_75_r_10.png,s_150_r_7.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,35.4542,36.6865,right,0.6897,,0,19,19,19,1,19,25,15,10,s_25_r_5.png,s_15_r_6.png,s_10_r_1.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,36.6884,38.1544,left,0.9244,,0,20,20,20,1,20,25,20,10,s_25_r_6.png,s_20_r_8.png,s_10_r_3.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,38.1564,39.622,right,0.9258,,0,21,21,21,1,21,100,50,20,s_100_r_8.png,s_50_r_5.png,s_20_r_4.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,39.6238,41.4904,left,1.3443,,0,22,22,22,1,22,200,150,15,s_200_r_1.png,s_150_r_2.png,s_15_r_6.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,41.4922,43.0087,right,0.9741,,0,23,23,23,1,23,50,15,10,s_50_r_9.png,s_15_r_5.png,s_10_r_6.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,43.0104,44.5926,left,1.0412,,0,24,24,24,1,24,10,25,100,s_10_r_9.png,s_25_r_10.png,s_100_r_9.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,44.5938,45.8108,right,0.6731,,0,25,25,25,1,25,15,75,100,s_15_r_5.png,s_75_r_1.png,s_100_r_8.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,45.8126,47.1455,right,0.7888,,0,26,26,26,1,26,100,20,15,s_100_r_7.png,s_20_r_9.png,s_15_r_6.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,47.1473,48.8796,left,1.1881,,0,27,27,27,1,27,100,75,50,s_100_r_10.png,s_75_r_2.png,s_50_r_9.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,48.8818,51.7486,right,2.3254,,0,28,28,28,1,28,20,100,200,s_20_r_6.png,s_100_r_10.png,s_200_r_10.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,51.75,53.1333,left,0.8598,,0,29,29,29,1,29,10,20,200,s_10_r_5.png,s_20_r_9.png,s_200_r_2.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,53.1348,54.4012,right,0.7258,,0,30,30,30,1,30,150,25,20,s_150_r_9.png,s_25_r_4.png,s_20_r_3.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,54.4028,56.3861,right,1.4394,,0,31,31,31,1,31,75,150,200,s_75_r_5.png,s_150_r_8.png,s_200_r_4.png,,
,,1,GAD2,2025-08-14_18h24.48.873,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,56.3876,58.8382,right,1.9057,,0,32,32,32,1,32,25,100,200,s_25_r_4.png,s_100_r_2.png,s_200_r_2.png,,
