instruct.started,instruct.stopped,session,participant,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trial,s1,s2,s3,im1,im2,im3,thanks.started,thanks.stopped
0.0003,1.8746,2,GA,2025-08-18_17h01.02.682,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,
,,2,GA,2025-08-18_17h01.02.682,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,1.886,4.7433,right,2.3226,,0,0,0,0,1,0,60,20,10,s_60_r_3.png,s_20_r_3.png,s_10_r_3.png,,
,,2,GA,2025-08-18_17h01.02.682,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,4.7452,8.53,left,3.2405,,0,1,1,1,1,1,10,20,50,s_10_r_5.png,s_20_r_10.png,s_50_r_10.png,,
,,2,GA,2025-08-18_17h01.02.682,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,8.5316,10.131,left,1.0584,,0,2,2,2,1,2,10,15,40,s_10_r_2.png,s_15_r_6.png,s_40_r_6.png,,
,,2,GA,2025-08-18_17h01.02.682,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,10.1324,12.1657,right,1.4884,,0,3,3,3,1,3,50,20,15,s_50_r_8.png,s_20_r_6.png,s_15_r_3.png,,
,,2,GA,2025-08-18_17h01.02.682,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,12.1668,14.1509,right,1.4551,,0,4,4,4,1,4,5,20,40,s_5_r_2.png,s_20_r_4.png,s_40_r_1.png,,
,,2,GA,2025-08-18_17h01.02.682,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,14.1529,17.1035,left,2.4077,,0,5,5,5,1,5,50,40,20,s_50_r_1.png,s_40_r_6.png,s_20_r_4.png,,
,,2,GA,2025-08-18_17h01.02.682,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,17.1052,19.2052,left,1.5558,,0,6,6,6,1,6,5,15,60,s_5_r_7.png,s_15_r_8.png,s_60_r_5.png,,
,,2,GA,2025-08-18_17h01.02.682,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,19.207,20.473,right,0.7231,,0,7,7,7,1,7,60,10,5,s_60_r_4.png,s_10_r_5.png,s_5_r_8.png,,
,,2,GA,2025-08-18_17h01.02.682,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,20.475,22.2239,left,1.2048,,0,8,8,8,1,8,15,20,60,s_15_r_1.png,s_20_r_6.png,s_60_r_5.png,,
