instruct.started,instruct.stopped,session,participant,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trial,s1,s2,s3,im1,im2,im3,thanks.started,thanks.stopped
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,63.8837,65.8499,right,1.4241,,0,27,27,27,1,27,50,20,5,s_50_r_10.png,s_20_r_7.png,s_5_r_7.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,65.8509,68.0357,left,1.6395,,0,28,28,28,1,28,60,33,25,s_60_r_5.png,s_33_r_9.png,s_25_r_6.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,68.0375,69.7369,right,1.1593,,0,29,29,29,1,29,33,15,5,s_33_r_9.png,s_15_r_8.png,s_5_r_2.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,69.7384,71.5554,right,1.2795,,0,30,30,30,1,30,10,25,40,s_10_r_9.png,s_25_r_5.png,s_40_r_1.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,71.5569,73.0233,left,0.9245,,0,31,31,31,1,31,40,33,5,s_40_r_1.png,s_33_r_4.png,s_5_r_4.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,73.0251,74.391,left,0.8255,,0,32,32,32,1,32,60,50,20,s_60_r_3.png,s_50_r_10.png,s_20_r_10.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,74.3919,75.6081,right,0.6777,,0,33,33,33,1,33,10,40,60,s_10_r_8.png,s_40_r_2.png,s_60_r_4.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,75.6089,76.876,right,0.7417,,0,34,34,34,1,34,15,20,60,s_15_r_8.png,s_20_r_4.png,s_60_r_7.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,76.8777,79.3119,left,1.8924,,0,35,35,35,1,35,33,25,20,s_33_r_7.png,s_25_r_4.png,s_20_r_3.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,79.3129,80.9795,left,1.1222,,0,36,36,36,1,36,60,40,20,s_60_r_5.png,s_40_r_6.png,s_20_r_1.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,80.9811,82.1974,right,0.6714,,0,37,37,37,1,37,10,40,50,s_10_r_7.png,s_40_r_8.png,s_50_r_9.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,82.199,83.3985,right,0.6625,,0,38,38,38,1,38,10,20,33,s_10_r_1.png,s_20_r_10.png,s_33_r_8.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,83.3996,84.7498,left,0.8031,,0,39,39,39,1,39,33,25,10,s_33_r_7.png,s_25_r_10.png,s_10_r_7.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,84.7512,86.9181,right,1.6226,,0,40,40,40,1,40,50,10,5,s_50_r_2.png,s_10_r_10.png,s_5_r_7.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,86.9192,88.0857,right,0.6229,,0,41,41,41,1,41,5,40,50,s_5_r_7.png,s_40_r_9.png,s_50_r_5.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,88.0868,90.6208,left,1.9913,,0,42,42,42,1,42,60,33,20,s_60_r_8.png,s_33_r_9.png,s_20_r_9.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,90.6214,91.8218,right,0.6711,,0,43,43,43,1,43,15,25,33,s_15_r_8.png,s_25_r_9.png,s_33_r_4.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,91.8235,94.9247,right,2.5678,,0,44,44,44,1,44,5,10,40,s_5_r_10.png,s_10_r_1.png,s_40_r_7.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,94.9258,96.9762,right,1.5075,,0,45,45,45,1,45,20,15,10,s_20_r_1.png,s_15_r_7.png,s_10_r_6.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,96.9773,98.5441,right,1.0346,,0,46,46,46,1,46,10,20,25,s_10_r_9.png,s_20_r_3.png,s_25_r_10.png,,
