instruct.started,instruct.stopped,session,participant,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trial,s1,s2,s3,im1,im2,im3,thanks.started,thanks.stopped
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,75.6047,77.3056,right,1.1565,,0,34,34,34,1,34,60,25,10,s_60_r_2.png,s_25_r_7.png,s_10_r_5.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,77.3072,79.3572,left,1.5055,,0,35,35,35,1,35,40,30,20,s_40_r_4.png,s_30_r_2.png,s_20_r_9.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,79.359,81.4256,left,1.5248,,0,36,36,36,1,36,60,40,25,s_60_r_8.png,s_40_r_10.png,s_25_r_6.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,81.4276,84.0946,left,2.1226,,0,37,37,37,1,37,5,15,20,s_5_r_3.png,s_15_r_1.png,s_20_r_7.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,84.0961,86.1464,right,1.5051,,0,38,38,38,1,38,5,30,50,s_5_r_9.png,s_30_r_2.png,s_50_r_2.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,86.1482,88.048,left,1.3556,,0,39,39,39,1,39,5,10,50,s_5_r_10.png,s_10_r_8.png,s_50_r_10.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,88.0493,89.6655,right,1.0787,,0,40,40,40,1,40,20,40,50,s_20_r_7.png,s_40_r_1.png,s_50_r_10.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,89.6665,91.3838,left,1.1744,,0,41,41,41,1,41,50,40,5,s_50_r_2.png,s_40_r_3.png,s_5_r_5.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,91.3848,93.6356,left,1.7219,,0,42,42,42,1,42,10,20,50,s_10_r_5.png,s_20_r_4.png,s_50_r_7.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,93.6365,95.3038,left,1.1416,,0,43,43,43,1,43,50,30,10,s_50_r_10.png,s_30_r_8.png,s_10_r_7.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,95.3049,96.6887,left,0.8556,,0,44,44,44,1,44,10,20,60,s_10_r_8.png,s_20_r_4.png,s_60_r_3.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,96.6905,99.0573,left,1.8283,,0,45,45,45,1,45,10,30,60,s_10_r_4.png,s_30_r_5.png,s_60_r_7.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,99.059,100.8751,left,1.2735,,0,46,46,46,1,46,60,50,20,s_60_r_3.png,s_50_r_6.png,s_20_r_3.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,100.8767,102.5767,left,1.1608,,0,47,47,47,1,47,50,25,20,s_50_r_10.png,s_25_r_7.png,s_20_r_6.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,102.5782,104.5782,right,1.4613,,0,48,48,48,1,48,50,20,5,s_50_r_10.png,s_20_r_2.png,s_5_r_7.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,104.5792,107.9979,left,2.8786,,0,49,49,49,1,49,15,20,25,s_15_r_6.png,s_20_r_1.png,s_25_r_7.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,108,109.65,right,1.1137,,0,50,50,50,1,50,30,15,10,s_30_r_1.png,s_15_r_8.png,s_10_r_10.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,109.6512,111.6177,right,1.4252,,0,51,51,51,1,51,25,20,5,s_25_r_7.png,s_20_r_1.png,s_5_r_1.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,111.6193,113.3356,right,1.1747,,0,52,52,52,1,52,50,30,15,s_50_r_3.png,s_30_r_10.png,s_15_r_4.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,113.3366,114.6201,right,0.7445,,0,53,53,53,1,53,60,30,20,s_60_r_2.png,s_30_r_8.png,s_20_r_9.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,114.6215,116.7715,right,1.633,,0,54,54,54,1,54,5,15,25,s_5_r_8.png,s_15_r_8.png,s_25_r_3.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,116.7724,118.5738,right,1.2576,,0,55,55,55,1,55,30,50,60,s_30_r_6.png,s_50_r_10.png,s_60_r_6.png,,
