trial,lum1,lum2,c1,c2,im,thisN,thisTrialN,thisRepN,resp.keys,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instruct.started,ready.started,instrText.started,instruct.stopped,trial.started,resp.started,image.started,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,thanks.started,thanksText.started,thanks.stopped,session,participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
9,0.5,0.33,1.0,0.0,imgs/white_0.5_0.33_1.0_0.0.png,9,9,0,left,1.3674099445343018,None,0,9,9,9,12.921117305755615,,,,,,12.91544246673584,13.4196298122406,13.4196298122406,14.79043173789978,left,1.3674099445343018,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
10,0.58,0.58,1.0,0.0,imgs/white_0.58_0.58_1.0_0.0.png,10,10,0,right,0.7787084579467773,None,0,10,10,10,14.80582046508789,,,,,,14.800162553787231,15.30428957939148,15.30428957939148,16.09082555770874,right,0.7787084579467773,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
11,0.33,0.75,1.0,1.0,imgs/white_0.33_0.75_1.0_1.0.png,11,11,0,right,0.8212964534759521,None,0,11,11,11,16.10670566558838,,,,,,16.10061740875244,16.60552167892456,16.60552167892456,17.442891359329224,right,0.8212964534759521,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
12,0.58,0.75,1.0,1.0,imgs/white_0.58_0.75_1.0_1.0.png,12,12,0,right,0.6787874698638916,None,0,12,12,12,17.4573655128479,,,,,,17.445919036865234,17.95647096633911,17.95647096633911,18.643190145492554,right,0.6787874698638916,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
13,0.42,0.5,1.0,0.0,imgs/white_0.42_0.5_1.0_0.0.png,13,13,0,right,0.5733766555786133,None,0,13,13,13,18.65890645980835,,,,,,18.649936199188232,19.157626390457153,19.157626390457153,19.74393630027771,right,0.5733766555786133,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
14,0.58,0.25,1.0,1.0,imgs/white_0.58_0.25_1.0_1.0.png,14,14,0,left,0.7764735221862793,None,0,14,14,14,19.757713794708252,,,,,,19.75129199028015,20.258610010147095,20.258610010147095,21.04603338241577,left,0.7764735221862793,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
15,0.33,0.67,1.0,1.0,imgs/white_0.33_0.67_1.0_1.0.png,15,15,0,right,0.6903300285339355,None,0,15,15,15,21.060547351837158,,,,,,21.055246114730835,21.559916019439697,21.559916019439697,22.262215614318848,right,0.6903300285339355,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
16,0.25,0.25,1.0,0.0,imgs/white_0.25_0.25_1.0_0.0.png,16,16,0,right,3.3221075534820557,None,0,16,16,16,22.278424739837646,,,,,,22.266444206237793,22.777328491210938,22.777328491210938,26.11888337135315,right,3.3221075534820557,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
17,0.33,0.42,1.0,1.0,imgs/white_0.33_0.42_1.0_1.0.png,17,17,0,right,0.8439993858337402,None,0,17,17,17,26.1333327293396,,,,,,26.12779402732849,26.630767583847046,26.630767583847046,27.486271381378174,right,0.8439993858337402,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
18,0.75,0.67,1.0,1.0,imgs/white_0.75_0.67_1.0_1.0.png,18,18,0,left,0.8368954658508301,None,0,18,18,18,27.499542474746704,,,,,,27.492920875549316,27.998428106307983,27.998428106307983,28.852132320404053,left,0.8368954658508301,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
19,0.25,0.67,0.0,0.0,imgs/white_0.25_0.67_0.0_0.0.png,19,19,0,right,0.6610467433929443,None,0,19,19,19,28.86726427078247,,,,,,28.86176633834839,29.366084337234497,29.366084337234497,30.038383960723877,right,0.6610467433929443,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
20,0.42,0.42,1.0,0.0,imgs/white_0.42_0.42_1.0_0.0.png,20,20,0,right,0.9811828136444092,None,0,20,20,20,30.05238676071167,,,,,,30.04687738418579,30.55049180984497,30.55049180984497,31.538981676101685,right,0.9811828136444092,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
21,0.5,0.75,1.0,0.0,imgs/white_0.5_0.75_1.0_0.0.png,21,21,0,right,0.519770622253418,None,0,21,21,21,31.55333423614502,,,,,,31.546257495880127,32.05159306526184,32.05159306526184,32.589231729507446,right,0.519770622253418,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
22,0.33,0.58,0.0,0.0,imgs/white_0.33_0.58_0.0_0.0.png,22,22,0,right,0.7325582504272461,None,0,22,22,22,32.605175733566284,,,,,,32.599355697631836,33.10264348983765,33.10264348983765,33.83955407142639,right,0.7325582504272461,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
23,0.25,0.67,1.0,1.0,imgs/white_0.25_0.67_1.0_1.0.png,23,23,0,right,0.7935972213745117,None,0,23,23,23,33.85291862487793,,,,,,33.84914517402649,34.35390043258667,34.35390043258667,35.15790605545044,right,0.7935972213745117,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
24,0.67,0.67,1.0,0.0,imgs/white_0.67_0.67_1.0_0.0.png,24,24,0,right,1.035905122756958,None,0,24,24,24,35.1727454662323,,,,,,35.166996479034424,35.67159056663513,35.67159056663513,36.72523808479309,right,1.035905122756958,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
25,0.33,0.25,1.0,0.0,imgs/white_0.33_0.25_1.0_0.0.png,25,25,0,left,1.7397854328155518,None,0,25,25,25,36.74048447608948,,,,,,36.735148429870605,37.23962759971619,37.23962759971619,38.99458408355713,left,1.7397854328155518,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
26,0.75,0.25,0.0,0.0,imgs/white_0.75_0.25_0.0_0.0.png,26,26,0,left,0.5351486206054688,None,0,26,26,26,39.012839555740356,,,,,,39.0068998336792,39.50804948806763,39.50804948806763,40.06128191947937,left,0.5351486206054688,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
27,0.5,0.58,1.0,1.0,imgs/white_0.5_0.58_1.0_1.0.png,27,27,0,left,0.9237480163574219,None,0,27,27,27,40.07692265510559,,,,,,40.06841802597046,40.57572555541992,40.57572555541992,41.512988328933716,left,0.9237480163574219,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
28,0.33,0.33,0.0,1.0,imgs/white_0.33_0.33_0.0_1.0.png,28,28,0,left,0.880284309387207,None,0,28,28,28,41.528074502944946,,,,,,41.52189230918884,42.02728247642517,42.02728247642517,42.91452383995056,left,0.880284309387207,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
29,0.58,0.42,1.0,0.0,imgs/white_0.58_0.42_1.0_0.0.png,29,29,0,left,0.7354693412780762,None,0,29,29,29,42.927324295043945,,,,,,42.921432971954346,43.427995920181274,43.427995920181274,44.1822247505188,left,0.7354693412780762,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
30,0.5,0.5,1.0,0.0,imgs/white_0.5_0.5_1.0_0.0.png,30,30,0,right,0.6196839809417725,None,0,30,30,30,44.19728684425354,,,,,,44.192113399505615,44.69576954841614,44.69576954841614,45.33252954483032,right,0.6196839809417725,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
31,0.67,0.25,0.0,1.0,imgs/white_0.67_0.25_0.0_1.0.png,31,31,0,left,0.6044020652770996,None,0,31,31,31,45.3478889465332,,,,,,45.34267497062683,45.846920013427734,45.846920013427734,46.46686387062073,left,0.6044020652770996,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
32,0.33,0.25,1.0,1.0,imgs/white_0.33_0.25_1.0_1.0.png,32,32,0,left,1.2862071990966797,None,0,32,32,32,46.48224949836731,,,,,,46.475523233413696,46.98126840591431,46.98126840591431,48.28509306907654,left,1.2862071990966797,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
33,0.58,0.42,0.0,0.0,imgs/white_0.58_0.42_0.0_0.0.png,33,33,0,left,0.788334846496582,None,0,33,33,33,48.30064034461975,,,,,,48.295206785202026,48.79938578605652,48.79938578605652,49.604395627975464,left,0.788334846496582,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
34,0.25,0.58,1.0,0.0,imgs/white_0.25_0.58_1.0_0.0.png,34,34,0,right,0.6145288944244385,None,0,34,34,34,49.61923575401306,,,,,,49.613789558410645,50.117130756378174,50.117130756378174,50.73951292037964,right,0.6145288944244385,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
35,0.25,0.33,1.0,0.0,imgs/white_0.25_0.33_1.0_0.0.png,35,35,0,right,0.6161744594573975,None,0,35,35,35,50.75370931625366,,,,,,50.74828124046326,51.25133466720581,51.25133466720581,51.87128233909607,right,0.6161744594573975,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
36,0.58,0.67,0.0,1.0,imgs/white_0.58_0.67_0.0_1.0.png,36,36,0,right,4.19339394569397,None,0,36,36,36,51.885708808898926,,,,,,51.87912440299988,52.38550305366516,52.38550305366516,56.59154653549194,right,4.19339394569397,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
37,0.75,0.58,0.0,0.0,imgs/white_0.75_0.58_0.0_0.0.png,37,37,0,left,1.1212267875671387,None,0,37,37,37,56.607606410980225,,,,,,56.595587968826294,57.10638689994812,57.10638689994812,58.24306678771973,left,1.1212267875671387,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
38,0.75,0.42,1.0,0.0,imgs/white_0.75_0.42_1.0_0.0.png,38,38,0,left,0.9582903385162354,None,0,38,38,38,58.258925914764404,,,,,,58.25308179855347,58.75748801231384,58.75748801231384,59.72894287109375,left,0.9582903385162354,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
39,0.67,0.75,1.0,0.0,imgs/white_0.67_0.75_1.0_0.0.png,39,39,0,right,0.5615930557250977,None,0,39,39,39,59.743534088134766,,,,,,59.73544383049011,60.24235820770264,60.24235820770264,60.812063694000244,right,0.5615930557250977,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
40,0.5,0.58,0.0,1.0,imgs/white_0.5_0.58_0.0_1.0.png,40,40,0,left,0.669295072555542,None,0,40,40,40,60.82786822319031,,,,,,60.820263385772705,61.3265585899353,61.3265585899353,62.01412606239319,left,0.669295072555542,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
41,0.75,0.58,1.0,0.0,imgs/white_0.75_0.58_1.0_0.0.png,41,41,0,right,1.0762295722961426,None,0,41,41,41,62.02944302558899,,,,,,62.023924350738525,62.527647972106934,62.527647972106934,63.61724042892456,right,1.0762295722961426,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
42,0.67,0.5,1.0,0.0,imgs/white_0.67_0.5_1.0_0.0.png,42,42,0,left,0.6746363639831543,None,0,42,42,42,63.63009524345398,,,,,,63.62307024002075,64.12904572486877,64.12904572486877,64.81586003303528,left,0.6746363639831543,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
43,0.67,0.25,1.0,0.0,imgs/white_0.67_0.25_1.0_0.0.png,43,43,0,left,0.7143228054046631,None,0,43,43,43,64.83480906486511,,,,,,64.82736396789551,65.32976913452148,65.32976913452148,66.04993486404419,left,0.7143228054046631,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
44,0.75,0.75,1.0,0.0,imgs/white_0.75_0.75_1.0_0.0.png,44,44,0,right,1.2318084239959717,None,0,44,44,44,66.06519722938538,,,,,,66.06006574630737,66.56417918205261,66.56417918205261,67.80168724060059,right,1.2318084239959717,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
45,0.75,0.33,1.0,0.0,imgs/white_0.75_0.33_1.0_0.0.png,45,45,0,left,0.5920820236206055,None,0,45,45,45,67.8175253868103,,,,,,67.80920433998108,68.315762758255,68.315762758255,68.91941499710083,left,0.5920820236206055,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
46,0.67,0.5,0.0,0.0,imgs/white_0.67_0.5_0.0_0.0.png,46,46,0,left,0.578932523727417,None,0,46,46,46,68.93282628059387,,,,,,68.92577815055847,69.43314099311829,69.43314099311829,70.0224838256836,left,0.578932523727417,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
47,0.5,0.25,1.0,1.0,imgs/white_0.5_0.25_1.0_1.0.png,47,47,0,left,0.6216254234313965,None,0,47,47,47,70.03884243965149,,,,,,70.0332863330841,70.53419637680054,70.53419637680054,71.17327857017517,left,0.6216254234313965,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
48,0.42,0.33,1.0,0.0,imgs/white_0.42_0.33_1.0_0.0.png,48,48,0,right,1.5108630657196045,None,0,48,48,48,71.18728303909302,,,,,,71.18200349807739,71.68499207496643,71.68499207496643,73.20667886734009,right,1.5108630657196045,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
49,0.5,0.67,1.0,0.0,imgs/white_0.5_0.67_1.0_0.0.png,49,49,0,left,0.5079288482666016,None,0,49,49,49,73.22481036186218,,,,,,73.21981978416443,73.7201886177063,73.7201886177063,74.24091362953186,left,0.5079288482666016,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
50,0.42,0.67,0.0,0.0,imgs/white_0.42_0.67_0.0_0.0.png,50,50,0,right,0.5294849872589111,None,0,50,50,50,74.25358533859253,,,,,,74.24756360054016,74.75452780723572,74.75452780723572,75.29300928115845,right,0.5294849872589111,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
51,0.33,0.5,1.0,0.0,imgs/white_0.33_0.5_1.0_0.0.png,51,51,0,right,0.5179436206817627,None,0,51,51,51,75.30667281150818,,,,,,75.29937195777893,75.80547165870667,75.80547165870667,76.32495856285095,right,0.5179436206817627,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
52,0.25,0.42,1.0,1.0,imgs/white_0.25_0.42_1.0_1.0.png,52,52,0,right,0.6036581993103027,None,0,52,52,52,76.34041023254395,,,,,,76.3300621509552,76.83987212181091,76.83987212181091,77.45957803726196,right,0.6036581993103027,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
53,0.75,0.33,0.0,0.0,imgs/white_0.75_0.33_0.0_0.0.png,53,53,0,left,0.5814566612243652,None,0,53,53,53,77.47461199760437,,,,,,77.46299147605896,77.97528767585754,77.97528767585754,78.56036972999573,left,0.5814566612243652,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
54,0.5,0.67,1.0,1.0,imgs/white_0.5_0.67_1.0_1.0.png,54,54,0,right,0.6732633113861084,None,0,54,54,54,78.57406258583069,,,,,,78.56839227676392,79.07488226890564,79.07488226890564,79.76173043251038,right,0.6732633113861084,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
55,0.67,0.58,1.0,1.0,imgs/white_0.67_0.58_1.0_1.0.png,55,55,0,left,0.7042858600616455,None,0,55,55,55,79.777174949646,,,,,,79.76955270767212,80.27584981918335,80.27584981918335,80.9959020614624,left,0.7042858600616455,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
56,0.5,0.75,0.0,0.0,imgs/white_0.5_0.75_0.0_0.0.png,56,56,0,right,0.54166579246521,None,0,56,56,56,81.01116895675659,,,,,,81.00594758987427,81.51038885116577,81.51038885116577,82.0651285648346,right,0.54166579246521,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
57,0.25,0.33,0.0,0.0,imgs/white_0.25_0.33_0.0_0.0.png,57,57,0,left,0.65805983543396,None,0,57,57,57,82.08045840263367,,,,,,82.07502126693726,82.57800340652466,82.57800340652466,83.24810099601746,left,0.65805983543396,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
58,0.67,0.33,0.0,1.0,imgs/white_0.67_0.33_0.0_1.0.png,58,58,0,left,0.5539267063140869,None,0,58,58,58,83.26358366012573,,,,,,83.25515222549438,83.76219439506531,83.76219439506531,84.33256363868713,left,0.5539267063140869,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
59,0.67,0.75,0.0,1.0,imgs/white_0.67_0.75_0.0_1.0.png,59,59,0,left,1.5100147724151611,None,0,59,59,59,84.3460955619812,,,,,,84.3390781879425,84.84627223014832,84.84627223014832,86.36666464805603,left,1.5100147724151611,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
60,0.42,0.75,1.0,0.0,imgs/white_0.42_0.75_1.0_0.0.png,60,60,0,right,0.5619816780090332,None,0,60,60,60,86.38026189804077,,,,,,86.37701487541199,86.88152408599854,86.88152408599854,87.45138382911682,right,0.5619816780090332,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
61,0.33,0.58,0.0,1.0,imgs/white_0.33_0.58_0.0_1.0.png,61,61,0,right,0.6865458488464355,None,0,61,61,61,87.46653819084167,,,,,,87.4564790725708,87.9656343460083,87.9656343460083,88.6702971458435,right,0.6865458488464355,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
62,0.42,0.75,1.0,1.0,imgs/white_0.42_0.75_1.0_1.0.png,62,62,0,right,0.5330014228820801,None,0,62,62,62,88.68458271026611,,,,,,88.67684578895569,89.18344235420227,89.18344235420227,89.7197835445404,right,0.5330014228820801,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
63,0.5,0.42,0.0,0.0,imgs/white_0.5_0.42_0.0_0.0.png,63,63,0,left,0.7292866706848145,None,0,63,63,63,89.73351335525513,,,,,,89.72916150093079,90.23432564735413,90.23432564735413,90.97022342681885,left,0.7292866706848145,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
64,0.5,0.25,0.0,0.0,imgs/white_0.5_0.25_0.0_0.0.png,64,64,0,left,0.6159083843231201,None,0,64,64,64,90.98606491088867,,,,,,90.97471594810486,91.48505759239197,91.48505759239197,92.10460066795349,left,0.6159083843231201,None,,,,1,GA1,2025-08-20_14h51.53.824,mlcm_experiment_whites_illusion,,2025.1.1,59.97723489810043,2025-08-20 14h51.58.443192 +0200,
