trial,lum1,lum2,c1,c2,im,thisN,thisTrialN,thisRepN,resp.keys,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instruct.started,ready.started,instrText.started,instruct.stopped,trial.started,resp.started,image.started,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,thanks.started,thanksText.started,thanks.stopped,session,participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
9,0.5,0.33,1.0,0.0,imgs/white_0.5_0.33_1.0_0.0.png,9,9,0,left,0.693389892578125,None,0,9,9,9,10.594661474227905,,,,,,10.585939168930054,11.093462467193604,11.093462467193604,11.796600818634033,left,0.693389892578125,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
10,0.58,0.58,1.0,0.0,imgs/white_0.58_0.58_1.0_0.0.png,10,10,0,right,0.6657776832580566,None,0,10,10,10,11.812331199645996,,,,,,11.804614305496216,12.312191724777222,12.312191724777222,12.980635166168213,right,0.6657776832580566,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
11,0.33,0.75,1.0,1.0,imgs/white_0.33_0.75_1.0_1.0.png,11,11,0,right,0.5073087215423584,None,0,11,11,11,12.995539665222168,,,,,,12.985214948654175,13.49544072151184,13.49544072151184,14.01516056060791,right,0.5073087215423584,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
12,0.58,0.75,1.0,1.0,imgs/white_0.58_0.75_1.0_1.0.png,12,12,0,right,0.5921070575714111,None,0,12,12,12,14.028500080108643,,,,,,14.022044658660889,14.530997276306152,14.530997276306152,15.132973194122314,right,0.5921070575714111,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
13,0.42,0.5,1.0,0.0,imgs/white_0.42_0.5_1.0_0.0.png,13,13,0,right,0.5080440044403076,None,0,13,13,13,15.146565198898315,,,,,,15.140458106994629,15.647108316421509,15.647108316421509,16.16686487197876,right,0.5080440044403076,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
14,0.58,0.25,1.0,1.0,imgs/white_0.58_0.25_1.0_1.0.png,14,14,0,left,0.5934715270996094,None,0,14,14,14,16.180364847183228,,,,,,16.173954248428345,16.68142056465149,16.68142056465149,17.28668522834778,left,0.5934715270996094,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
15,0.33,0.67,1.0,1.0,imgs/white_0.33_0.67_1.0_1.0.png,15,15,0,right,0.4603886604309082,None,0,15,15,15,17.29993724822998,,,,,,17.293160915374756,17.79852843284607,17.79852843284607,18.26831078529358,right,0.4603886604309082,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
16,0.25,0.25,1.0,0.0,imgs/white_0.25_0.25_1.0_0.0.png,16,16,0,right,2.436574935913086,None,0,16,16,16,18.28235411643982,,,,,,18.27471375465393,18.78302812576294,18.78302812576294,21.239752292633057,right,2.436574935913086,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
17,0.33,0.42,1.0,1.0,imgs/white_0.33_0.42_1.0_1.0.png,17,17,0,right,0.7468516826629639,None,0,17,17,17,21.257172107696533,,,,,,21.25290870666504,21.75228238105774,21.75228238105774,22.507259130477905,right,0.7468516826629639,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
18,0.75,0.67,1.0,1.0,imgs/white_0.75_0.67_1.0_1.0.png,18,18,0,left,0.9429128170013428,None,0,18,18,18,22.51913619041443,,,,,,22.513625621795654,23.020102500915527,23.020102500915527,23.97338557243347,left,0.9429128170013428,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
19,0.25,0.67,0.0,0.0,imgs/white_0.25_0.67_0.0_0.0.png,19,19,0,right,0.5794377326965332,None,0,19,19,19,23.986714363098145,,,,,,23.98341989517212,24.487826585769653,24.487826585769653,25.07411766052246,right,0.5794377326965332,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
20,0.42,0.42,1.0,0.0,imgs/white_0.42_0.42_1.0_0.0.png,20,20,0,right,0.9340674877166748,None,0,20,20,20,25.088078022003174,,,,,,25.08064103126526,25.588857889175415,25.588857889175415,26.542269945144653,right,0.9340674877166748,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
21,0.5,0.75,1.0,0.0,imgs/white_0.5_0.75_1.0_0.0.png,21,21,0,right,0.5704319477081299,None,0,21,21,21,26.557824850082397,,,,,,26.549596548080444,27.056565761566162,27.056565761566162,27.643554210662842,right,0.5704319477081299,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
22,0.33,0.58,0.0,0.0,imgs/white_0.33_0.58_0.0_0.0.png,22,22,0,right,0.5177397727966309,None,0,22,22,22,27.65876078605652,,,,,,27.651243925094604,28.157801389694214,28.157801389694214,28.693865060806274,right,0.5177397727966309,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
23,0.25,0.67,1.0,1.0,imgs/white_0.25_0.67_1.0_1.0.png,23,23,0,right,0.5038659572601318,None,0,23,23,23,28.70771360397339,,,,,,28.700515270233154,29.211113929748535,29.211113929748535,29.72827911376953,right,0.5038659572601318,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
24,0.67,0.67,1.0,0.0,imgs/white_0.67_0.67_1.0_0.0.png,24,24,0,right,0.4964609146118164,None,0,24,24,24,29.743980884552002,,,,,,29.735907554626465,30.242886304855347,30.242886304855347,30.745339155197144,right,0.4964609146118164,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
25,0.33,0.25,1.0,0.0,imgs/white_0.33_0.25_1.0_0.0.png,25,25,0,left,0.797809362411499,None,0,25,25,25,30.76004672050476,,,,,,30.751784086227417,31.261636972427368,31.261636972427368,32.06367230415344,left,0.797809362411499,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
26,0.75,0.25,0.0,0.0,imgs/white_0.75_0.25_0.0_0.0.png,26,26,0,left,0.5451271533966064,None,0,26,26,26,32.07936692237854,,,,,,32.07350730895996,32.57814288139343,32.57814288139343,33.132503271102905,left,0.5451271533966064,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
27,0.5,0.58,1.0,1.0,imgs/white_0.5_0.58_1.0_1.0.png,27,27,0,right,1.1015408039093018,None,0,27,27,27,33.14673972129822,,,,,,33.13850784301758,33.64566254615784,33.64566254615784,34.765947341918945,right,1.1015408039093018,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
28,0.33,0.33,0.0,1.0,imgs/white_0.33_0.33_0.0_1.0.png,28,28,0,left,0.5388889312744141,None,0,28,28,28,34.77954459190369,,,,,,34.772608280181885,35.280359506607056,35.280359506607056,35.83357810974121,left,0.5388889312744141,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
29,0.58,0.42,1.0,0.0,imgs/white_0.58_0.42_1.0_0.0.png,29,29,0,right,1.479341983795166,None,0,29,29,29,35.84701991081238,,,,,,35.842750787734985,36.34804058074951,36.34804058074951,37.83552646636963,right,1.479341983795166,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
30,0.5,0.5,1.0,0.0,imgs/white_0.5_0.5_1.0_0.0.png,30,30,0,right,0.5339574813842773,None,0,30,30,30,37.851359605789185,,,,,,37.84570598602295,38.34941864013672,38.34941864013672,38.88696503639221,right,0.5339574813842773,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
31,0.67,0.25,0.0,1.0,imgs/white_0.67_0.25_0.0_1.0.png,31,31,0,left,0.6181838512420654,None,0,31,31,31,38.90425705909729,,,,,,38.89866852760315,39.40034294128418,39.40034294128418,40.01948165893555,left,0.6181838512420654,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
32,0.33,0.25,1.0,1.0,imgs/white_0.33_0.25_1.0_1.0.png,32,32,0,left,0.6127231121063232,None,0,32,32,32,40.03556156158447,,,,,,40.02156615257263,40.534711599349976,40.534711599349976,41.154438972473145,left,0.6127231121063232,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
33,0.58,0.42,0.0,0.0,imgs/white_0.58_0.42_0.0_0.0.png,33,33,0,left,0.5995299816131592,None,0,33,33,33,41.170215129852295,,,,,,41.16207218170166,41.668956995010376,41.668956995010376,42.272499799728394,left,0.5995299816131592,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
34,0.25,0.58,1.0,0.0,imgs/white_0.25_0.58_1.0_0.0.png,34,34,0,right,0.5046823024749756,None,0,34,34,34,42.28588247299194,,,,,,42.280356884002686,42.78669762611389,42.78669762611389,43.306461334228516,right,0.5046823024749756,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
35,0.25,0.33,1.0,0.0,imgs/white_0.25_0.33_1.0_0.0.png,35,35,0,right,0.5505023002624512,None,0,35,35,35,43.32007837295532,,,,,,43.313074827194214,43.82089829444885,43.82089829444885,44.374507665634155,right,0.5505023002624512,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
36,0.58,0.67,0.0,1.0,imgs/white_0.58_0.67_0.0_1.0.png,36,36,0,left,0.7551517486572266,None,0,36,36,36,44.38764810562134,,,,,,44.38142108917236,44.888306856155396,44.888306856155396,45.658133029937744,left,0.7551517486572266,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
37,0.75,0.58,0.0,0.0,imgs/white_0.75_0.58_0.0_0.0.png,37,37,0,left,0.5747549533843994,None,0,37,37,37,45.672070264816284,,,,,,45.66524291038513,46.172635078430176,46.172635078430176,46.75928068161011,left,0.5747549533843994,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
38,0.75,0.42,1.0,0.0,imgs/white_0.75_0.42_1.0_0.0.png,38,38,0,left,0.5377328395843506,None,0,38,38,38,46.7728853225708,,,,,,46.7663733959198,47.27377247810364,47.27377247810364,47.8270046710968,left,0.5377328395843506,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
39,0.67,0.75,1.0,0.0,imgs/white_0.67_0.75_1.0_0.0.png,39,39,0,right,0.8541336059570312,None,0,39,39,39,47.84270668029785,,,,,,47.8341019153595,48.3412709236145,48.3412709236145,49.213491916656494,right,0.8541336059570312,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
40,0.5,0.58,0.0,1.0,imgs/white_0.5_0.58_0.0_1.0.png,40,40,0,left,0.6456115245819092,None,0,40,40,40,49.23036766052246,,,,,,49.22595953941345,49.72592759132385,49.72592759132385,50.37876224517822,left,0.6456115245819092,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
41,0.75,0.58,1.0,0.0,imgs/white_0.75_0.58_1.0_0.0.png,41,41,0,left,1.1247410774230957,None,0,41,41,41,50.39316153526306,,,,,,50.38591933250427,50.89490580558777,50.89490580558777,52.03064727783203,left,1.1247410774230957,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
42,0.67,0.5,1.0,0.0,imgs/white_0.67_0.5_1.0_0.0.png,42,42,0,right,0.6193263530731201,None,0,42,42,42,52.046329736709595,,,,,,52.04101634025574,52.544816970825195,52.544816970825195,53.182061195373535,right,0.6193263530731201,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
43,0.67,0.25,1.0,0.0,imgs/white_0.67_0.25_1.0_0.0.png,43,43,0,left,0.5240168571472168,None,0,43,43,43,53.196911573410034,,,,,,53.189383029937744,53.69568204879761,53.69568204879761,54.232532262802124,left,0.5240168571472168,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
44,0.75,0.75,1.0,0.0,imgs/white_0.75_0.75_1.0_0.0.png,44,44,0,right,0.6247820854187012,None,0,44,44,44,54.248059034347534,,,,,,54.24011278152466,54.74687194824219,54.74687194824219,55.38299202919006,right,0.6247820854187012,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
45,0.75,0.33,1.0,0.0,imgs/white_0.75_0.33_1.0_0.0.png,45,45,0,left,0.6900534629821777,None,0,45,45,45,55.39726734161377,,,,,,55.390583992004395,55.89749360084534,55.89749360084534,56.60121488571167,left,0.6900534629821777,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
46,0.67,0.5,0.0,0.0,imgs/white_0.67_0.5_0.0_0.0.png,46,46,0,left,0.5841550827026367,None,0,46,46,46,56.61444807052612,,,,,,56.60827708244324,57.11537170410156,57.11537170410156,57.72059082984924,left,0.5841550827026367,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
47,0.5,0.25,1.0,1.0,imgs/white_0.5_0.25_1.0_1.0.png,47,47,0,left,0.5630640983581543,None,0,47,47,47,57.73469924926758,,,,,,57.72908043861389,58.23277568817139,58.23277568817139,58.80254578590393,left,0.5630640983581543,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
48,0.42,0.33,1.0,0.0,imgs/white_0.42_0.33_1.0_0.0.png,48,48,0,right,0.5726907253265381,None,0,48,48,48,58.81859612464905,,,,,,58.81001043319702,59.31838083267212,59.31838083267212,59.90336775779724,right,0.5726907253265381,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
49,0.5,0.67,1.0,0.0,imgs/white_0.5_0.67_1.0_0.0.png,49,49,0,right,0.4895915985107422,None,0,49,49,49,59.91895270347595,,,,,,59.90720248222351,60.41810345649719,60.41810345649719,60.9220232963562,right,0.4895915985107422,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
50,0.42,0.67,0.0,0.0,imgs/white_0.42_0.67_0.0_0.0.png,50,50,0,right,0.5110213756561279,None,0,50,50,50,60.93728446960449,,,,,,60.9296760559082,61.43685722351074,61.43685722351074,61.95491647720337,right,0.5110213756561279,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
51,0.33,0.5,1.0,0.0,imgs/white_0.33_0.5_1.0_0.0.png,51,51,0,right,0.46962809562683105,None,0,51,51,51,61.96932625770569,,,,,,61.96274542808533,62.46995234489441,62.46995234489441,62.95865726470947,right,0.46962809562683105,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
52,0.25,0.42,1.0,1.0,imgs/white_0.25_0.42_1.0_1.0.png,52,52,0,right,0.8530704975128174,None,0,52,52,52,62.96991539001465,,,,,,62.964484214782715,63.47071647644043,63.47071647644043,64.34213328361511,right,0.8530704975128174,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
53,0.75,0.33,0.0,0.0,imgs/white_0.75_0.33_0.0_0.0.png,53,53,0,left,0.5724799633026123,None,0,53,53,53,64.35645341873169,,,,,,64.34969973564148,64.85538268089294,64.85538268089294,65.44178581237793,left,0.5724799633026123,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
54,0.5,0.67,1.0,1.0,imgs/white_0.5_0.67_1.0_1.0.png,54,54,0,right,0.8321797847747803,None,0,54,54,54,65.45590090751648,,,,,,65.44912981987,65.95604395866394,65.95604395866394,66.7937560081482,right,0.8321797847747803,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
55,0.67,0.58,1.0,1.0,imgs/white_0.67_0.58_1.0_1.0.png,55,55,0,left,0.6491100788116455,None,0,55,55,55,66.80843901634216,,,,,,66.8007402420044,67.30731892585754,67.30731892585754,67.95918321609497,left,0.6491100788116455,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
56,0.5,0.75,0.0,0.0,imgs/white_0.5_0.75_0.0_0.0.png,56,56,0,right,0.5132813453674316,None,0,56,56,56,67.97628951072693,,,,,,67.96925115585327,68.47484302520752,68.47484302520752,68.99631667137146,right,0.5132813453674316,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
57,0.25,0.33,0.0,0.0,imgs/white_0.25_0.33_0.0_0.0.png,57,57,0,right,0.7346608638763428,None,0,57,57,57,69.01035213470459,,,,,,69.00298595428467,69.50915050506592,69.50915050506592,70.26235723495483,right,0.7346608638763428,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
58,0.67,0.33,0.0,1.0,imgs/white_0.67_0.33_0.0_1.0.png,58,58,0,left,0.5948655605316162,None,0,58,58,58,70.27590775489807,,,,,,70.26929211616516,70.77668356895447,70.77668356895447,71.38004803657532,left,0.5948655605316162,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
59,0.67,0.75,0.0,1.0,imgs/white_0.67_0.75_0.0_1.0.png,59,59,0,left,0.5095036029815674,None,0,59,59,59,71.39544200897217,,,,,,71.38406991958618,71.89452886581421,71.89452886581421,72.41373753547668,left,0.5095036029815674,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
60,0.42,0.75,1.0,0.0,imgs/white_0.42_0.75_1.0_0.0.png,60,60,0,right,0.5552608966827393,None,0,60,60,60,72.42797422409058,,,,,,72.421226978302,72.92878293991089,72.92878293991089,73.49841117858887,right,0.5552608966827393,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
61,0.33,0.58,0.0,1.0,imgs/white_0.33_0.58_0.0_1.0.png,61,61,0,right,0.8780250549316406,None,0,61,61,61,73.51396679878235,,,,,,73.50645661354065,74.01314187049866,74.01314187049866,74.89935445785522,right,0.8780250549316406,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
62,0.42,0.75,1.0,1.0,imgs/white_0.42_0.75_1.0_1.0.png,62,62,0,right,0.4861316680908203,None,0,62,62,62,74.91519927978516,,,,,,74.90376210212708,75.41415548324585,75.41415548324585,75.91718888282776,right,0.4861316680908203,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
63,0.5,0.42,0.0,0.0,imgs/white_0.5_0.42_0.0_0.0.png,63,63,0,left,0.9724605083465576,None,0,63,63,63,75.93121480941772,,,,,,75.92452692985535,76.43175005912781,76.43175005912781,77.4189567565918,left,0.9724605083465576,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
64,0.5,0.25,0.0,0.0,imgs/white_0.5_0.25_0.0_0.0.png,64,64,0,left,0.5112829208374023,None,0,64,64,64,77.4320740699768,,,,,,77.42584896087646,77.93284153938293,77.93284153938293,78.45247101783752,left,0.5112829208374023,None,,,,4,GA4,2025-08-20_15h21.08.354,mlcm_experiment_whites_illusion,,2025.1.1,59.775508924346845,2025-08-20 15h21.14.515997 +0200,
