trial,lum1,lum2,c1,c2,im,thisN,thisTrialN,thisRepN,resp.keys,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instruct.started,ready.started,instrText.started,instruct.stopped,trial.started,resp.started,image.started,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,thanks.started,thanksText.started,thanks.stopped,session,participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
84,0.5,0.42,1.0,0.0,imgs/white_0.5_0.42_1.0_0.0.png,84,84,0,left,1.6946446895599365,None,0,84,84,84,126.94409894943237,,,,,,126.93838357925415,127.44038486480713,127.44038486480713,129.14517545700073,left,1.6946446895599365,None,,,,1,GA5,2025-08-20_15h39.14.305,mlcm_experiment_whites_illusion,,2025.1.1,59.96145818441744,2025-08-20 15h39.21.149565 +0200,
85,0.75,0.25,1.0,0.0,imgs/white_0.75_0.25_1.0_0.0.png,85,85,0,left,0.6201355457305908,None,0,85,85,85,129.16417956352234,,,,,,129.1584825515747,129.6591444015503,129.6591444015503,130.29562520980835,left,0.6201355457305908,None,,,,1,GA5,2025-08-20_15h39.14.305,mlcm_experiment_whites_illusion,,2025.1.1,59.96145818441744,2025-08-20 15h39.21.149565 +0200,
86,0.33,0.67,1.0,0.0,imgs/white_0.33_0.67_1.0_0.0.png,86,86,0,right,0.7004168033599854,None,0,86,86,86,130.31282567977905,,,,,,130.3075213432312,130.81054139137268,130.81054139137268,131.53003001213074,right,0.7004168033599854,None,,,,1,GA5,2025-08-20_15h39.14.305,mlcm_experiment_whites_illusion,,2025.1.1,59.96145818441744,2025-08-20 15h39.21.149565 +0200,
87,0.42,0.67,0.0,1.0,imgs/white_0.42_0.67_0.0_1.0.png,87,87,0,left,0.994478702545166,None,0,87,87,87,131.54336667060852,,,,,,131.53746700286865,132.04456567764282,132.04456567764282,133.04842901229858,left,0.994478702545166,None,,,,1,GA5,2025-08-20_15h39.14.305,mlcm_experiment_whites_illusion,,2025.1.1,59.96145818441744,2025-08-20 15h39.21.149565 +0200,
88,0.33,0.25,1.0,0.0,imgs/white_0.33_0.25_1.0_0.0.png,88,88,0,left,2.124570608139038,None,0,88,88,88,133.0637629032135,,,,,,133.0561978816986,133.56244778633118,133.56244778633118,135.70002341270447,left,2.124570608139038,None,,,,1,GA5,2025-08-20_15h39.14.305,mlcm_experiment_whites_illusion,,2025.1.1,59.96145818441744,2025-08-20 15h39.21.149565 +0200,
89,0.33,0.58,0.0,1.0,imgs/white_0.33_0.58_0.0_1.0.png,89,89,0,right,1.2802579402923584,None,0,89,89,89,135.71674132347107,,,,,,135.71149230003357,136.21487736701965,136.21487736701965,137.50137281417847,right,1.2802579402923584,None,,,,1,GA5,2025-08-20_15h39.14.305,mlcm_experiment_whites_illusion,,2025.1.1,59.96145818441744,2025-08-20 15h39.21.149565 +0200,
90,0.33,0.5,0.0,1.0,imgs/white_0.33_0.5_0.0_1.0.png,90,90,0,right,2.1908457279205322,None,0,90,90,90,137.51709842681885,,,,,,137.51188802719116,138.01630353927612,138.01630353927612,140.22122192382812,right,2.1908457279205322,None,,,,1,GA5,2025-08-20_15h39.14.305,mlcm_experiment_whites_illusion,,2025.1.1,59.96145818441744,2025-08-20 15h39.21.149565 +0200,
91,0.42,0.58,1.0,0.0,imgs/white_0.42_0.58_1.0_0.0.png,91,91,0,right,0.6401228904724121,None,0,91,91,91,140.23934483528137,,,,,,140.23312163352966,140.7351086139679,140.7351086139679,141.38851070404053,right,0.6401228904724121,None,,,,1,GA5,2025-08-20_15h39.14.305,mlcm_experiment_whites_illusion,,2025.1.1,59.96145818441744,2025-08-20 15h39.21.149565 +0200,
92,0.25,0.67,0.0,1.0,imgs/white_0.25_0.67_0.0_1.0.png,92,92,0,right,1.0244874954223633,None,0,92,92,92,141.40400791168213,,,,,,141.39577460289001,141.90268468856812,141.90268468856812,142.94236707687378,right,1.0244874954223633,None,,,,1,GA5,2025-08-20_15h39.14.305,mlcm_experiment_whites_illusion,,2025.1.1,59.96145818441744,2025-08-20 15h39.21.149565 +0200,
93,0.42,0.58,0.0,1.0,imgs/white_0.42_0.58_0.0_1.0.png,93,93,0,left,0.8731234073638916,None,0,93,93,93,142.95675683021545,,,,,,142.9489917755127,143.4541826248169,143.4541826248169,144.3412549495697,left,0.8731234073638916,None,,,,1,GA5,2025-08-20_15h39.14.305,mlcm_experiment_whites_illusion,,2025.1.1,59.96145818441744,2025-08-20 15h39.21.149565 +0200,
94,0.25,0.5,1.0,0.0,imgs/white_0.25_0.5_1.0_0.0.png,94,94,0,right,0.8237907886505127,None,0,94,94,94,144.36008977890015,,,,,,144.35337328910828,144.85554003715515,144.85554003715515,145.6924307346344,right,0.8237907886505127,None,,,,1,GA5,2025-08-20_15h39.14.305,mlcm_experiment_whites_illusion,,2025.1.1,59.96145818441744,2025-08-20 15h39.21.149565 +0200,
95,0.33,0.75,1.0,0.0,imgs/white_0.33_0.75_1.0_0.0.png,95,95,0,right,0.8166725635528564,None,0,95,95,95,145.70757699012756,,,,,,145.7003653049469,146.20658254623413,146.20658254623413,147.0266125202179,right,0.8166725635528564,None,,,,1,GA5,2025-08-20_15h39.14.305,mlcm_experiment_whites_illusion,,2025.1.1,59.96145818441744,2025-08-20 15h39.21.149565 +0200,
96,0.25,0.75,1.0,0.0,imgs/white_0.25_0.75_1.0_0.0.png,96,96,0,right,0.8743038177490234,None,0,96,96,96,147.0403332710266,,,,,,147.03461027145386,147.54102039337158,147.54102039337158,148.42791557312012,right,0.8743038177490234,None,,,,1,GA5,2025-08-20_15h39.14.305,mlcm_experiment_whites_illusion,,2025.1.1,59.96145818441744,2025-08-20 15h39.21.149565 +0200,
97,0.5,0.58,1.0,0.0,imgs/white_0.5_0.58_1.0_0.0.png,97,97,0,right,1.9612267017364502,None,0,97,97,97,148.44375038146973,,,,,,148.4383647441864,148.94217371940613,148.94217371940613,150.9132776260376,right,1.9612267017364502,None,,,,1,GA5,2025-08-20_15h39.14.305,mlcm_experiment_whites_illusion,,2025.1.1,59.96145818441744,2025-08-20 15h39.21.149565 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.98383808135986,150.98761081695557,152.92833995819092,1,GA5,2025-08-20_15h39.14.305,mlcm_experiment_whites_illusion,,2025.1.1,59.96145818441744,2025-08-20 15h39.21.149565 +0200,
