trial,lum1,lum2,c1,c2,im,thisN,thisTrialN,thisRepN,resp.keys,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instruct.started,ready.started,instrText.started,instruct.stopped,trial.started,resp.started,image.started,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,thanks.started,thanksText.started,thanks.stopped,session,participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
9,0.5,0.33,1.0,0.0,imgs/white_0.5_0.33_1.0_0.0.png,9,9,0,left,0.6373586654663086,None,0,9,9,9,11.616564989089966,,,,,,11.61102294921875,12.114953756332397,12.114953756332397,12.767773151397705,left,0.6373586654663086,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
10,0.58,0.58,1.0,0.0,imgs/white_0.58_0.58_1.0_0.0.png,10,10,0,right,0.5647530555725098,None,0,10,10,10,12.783996820449829,,,,,,12.7771155834198,13.283797979354858,13.283797979354858,13.852607011795044,right,0.5647530555725098,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
11,0.33,0.75,1.0,1.0,imgs/white_0.33_0.75_1.0_1.0.png,11,11,0,right,0.5375370979309082,None,0,11,11,11,13.866137981414795,,,,,,13.860676765441895,14.366705894470215,14.366705894470215,14.92009425163269,right,0.5375370979309082,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
12,0.58,0.75,1.0,1.0,imgs/white_0.58_0.75_1.0_1.0.png,12,12,0,right,0.5985550880432129,None,0,12,12,12,14.933495998382568,,,,,,14.927355766296387,15.434156894683838,15.434156894683838,16.03816246986389,right,0.5985550880432129,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
13,0.42,0.5,1.0,0.0,imgs/white_0.42_0.5_1.0_0.0.png,13,13,0,right,0.5604796409606934,None,0,13,13,13,16.051115036010742,,,,,,16.04523491859436,16.551998615264893,16.551998615264893,17.12105655670166,right,0.5604796409606934,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
14,0.58,0.25,1.0,1.0,imgs/white_0.58_0.25_1.0_1.0.png,14,14,0,left,0.6201601028442383,None,0,14,14,14,17.135322093963623,,,,,,17.127763509750366,17.636220455169678,17.636220455169678,18.273175477981567,left,0.6201601028442383,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
15,0.33,0.67,1.0,1.0,imgs/white_0.33_0.67_1.0_1.0.png,15,15,0,right,0.5974466800689697,None,0,15,15,15,18.288633108139038,,,,,,18.282554149627686,18.787012577056885,18.787012577056885,19.390254259109497,right,0.5974466800689697,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
16,0.25,0.25,1.0,0.0,imgs/white_0.25_0.25_1.0_0.0.png,16,16,0,right,1.0160069465637207,None,0,16,16,16,19.403886556625366,,,,,,19.39800477027893,19.905327796936035,19.905327796936035,20.92452120780945,right,1.0160069465637207,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
17,0.33,0.42,1.0,1.0,imgs/white_0.33_0.42_1.0_1.0.png,17,17,0,right,0.5685856342315674,None,0,17,17,17,20.941170692443848,,,,,,20.935654163360596,21.439616441726685,21.439616441726685,22.026256799697876,right,0.5685856342315674,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
18,0.75,0.67,1.0,1.0,imgs/white_0.75_0.67_1.0_1.0.png,18,18,0,left,0.5719523429870605,None,0,18,18,18,22.03949499130249,,,,,,22.03355884552002,22.54055881500244,22.54055881500244,23.126754999160767,left,0.5719523429870605,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
19,0.25,0.67,0.0,0.0,imgs/white_0.25_0.67_0.0_0.0.png,19,19,0,right,0.6395487785339355,None,0,19,19,19,23.140401601791382,,,,,,23.133929014205933,23.64128065109253,23.64128065109253,24.294577836990356,right,0.6395487785339355,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
20,0.42,0.42,1.0,0.0,imgs/white_0.42_0.42_1.0_0.0.png,20,20,0,right,0.5438823699951172,None,0,20,20,20,24.308642864227295,,,,,,24.302652597427368,24.80868124961853,24.80868124961853,25.362088441848755,right,0.5438823699951172,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
21,0.5,0.75,1.0,0.0,imgs/white_0.5_0.75_1.0_0.0.png,21,21,0,right,0.5881743431091309,None,0,21,21,21,25.377707481384277,,,,,,25.36957883834839,25.876500844955444,25.876500844955444,26.47963571548462,right,0.5881743431091309,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
22,0.33,0.58,0.0,0.0,imgs/white_0.33_0.58_0.0_0.0.png,22,22,0,right,0.5425424575805664,None,0,22,22,22,26.497445344924927,,,,,,26.49178647994995,26.993858098983765,26.993858098983765,27.547439575195312,right,0.5425424575805664,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
23,0.25,0.67,1.0,1.0,imgs/white_0.25_0.67_1.0_1.0.png,23,23,0,right,0.555044412612915,None,0,23,23,23,27.56060528755188,,,,,,27.55483889579773,28.06145215034485,28.06145215034485,28.63145637512207,right,0.555044412612915,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
24,0.67,0.67,1.0,0.0,imgs/white_0.67_0.67_1.0_0.0.png,24,24,0,right,1.03847074508667,None,0,24,24,24,28.64488673210144,,,,,,28.638533353805542,29.1460018157959,29.1460018157959,30.19958782196045,right,1.03847074508667,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
25,0.33,0.25,1.0,0.0,imgs/white_0.33_0.25_1.0_0.0.png,25,25,0,right,1.5835566520690918,None,0,25,25,25,30.212751150131226,,,,,,30.206212282180786,30.713796138763428,30.713796138763428,32.300713300704956,right,1.5835566520690918,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
26,0.75,0.25,0.0,0.0,imgs/white_0.75_0.25_0.0_0.0.png,26,26,0,left,0.8730871677398682,None,0,26,26,26,32.31471657752991,,,,,,32.31133723258972,32.815593957901,32.815593957901,33.70269060134888,left,0.8730871677398682,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
27,0.5,0.58,1.0,1.0,imgs/white_0.5_0.58_1.0_1.0.png,27,27,0,right,0.6480669975280762,None,0,27,27,27,33.71791410446167,,,,,,33.71276092529297,34.21674871444702,34.21674871444702,34.87049221992493,right,0.6480669975280762,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
28,0.33,0.33,0.0,1.0,imgs/white_0.33_0.33_0.0_1.0.png,28,28,0,left,1.7043750286102295,None,0,28,28,28,34.883612632751465,,,,,,34.8771653175354,35.38433647155762,35.38433647155762,37.105746269226074,left,1.7043750286102295,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
29,0.58,0.42,1.0,0.0,imgs/white_0.58_0.42_1.0_0.0.png,29,29,0,left,0.7889606952667236,None,0,29,29,29,37.122260332107544,,,,,,37.11700510978699,37.61984610557556,37.61984610557556,38.4234037399292,left,0.7889606952667236,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
30,0.5,0.5,1.0,0.0,imgs/white_0.5_0.5_1.0_0.0.png,30,30,0,right,0.5835227966308594,None,0,30,30,30,38.43695402145386,,,,,,38.43147563934326,38.93734431266785,38.93734431266785,39.54049468040466,right,0.5835227966308594,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
31,0.67,0.25,0.0,1.0,imgs/white_0.67_0.25_0.0_1.0.png,31,31,0,left,0.5781364440917969,None,0,31,31,31,39.55821084976196,,,,,,39.55239510536194,40.05481553077698,40.05481553077698,40.64190697669983,left,0.5781364440917969,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
32,0.33,0.25,1.0,1.0,imgs/white_0.33_0.25_1.0_1.0.png,32,32,0,left,0.6688406467437744,None,0,32,32,32,40.65718102455139,,,,,,40.64862608909607,41.156010150909424,41.156010150909424,41.84264397621155,left,0.6688406467437744,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
33,0.58,0.42,0.0,0.0,imgs/white_0.58_0.42_0.0_0.0.png,33,33,0,left,0.635812520980835,None,0,33,33,33,41.855921506881714,,,,,,41.85022187232971,42.35713267326355,42.35713267326355,43.01050114631653,left,0.635812520980835,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
34,0.25,0.58,1.0,0.0,imgs/white_0.25_0.58_1.0_0.0.png,34,34,0,right,0.5088992118835449,None,0,34,34,34,43.02378296852112,,,,,,43.01783347129822,43.52393817901611,43.52393817901611,44.04470777511597,right,0.5088992118835449,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
35,0.25,0.33,1.0,0.0,imgs/white_0.25_0.33_1.0_0.0.png,35,35,0,right,0.5941717624664307,None,0,35,35,35,44.05813765525818,,,,,,44.05286431312561,44.558656215667725,44.558656215667725,45.162102937698364,right,0.5941717624664307,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
36,0.58,0.67,0.0,1.0,imgs/white_0.58_0.67_0.0_1.0.png,36,36,0,left,0.556617259979248,None,0,36,36,36,45.17578983306885,,,,,,45.17174816131592,45.676366329193115,45.676366329193115,46.24636244773865,left,0.556617259979248,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
37,0.75,0.58,0.0,0.0,imgs/white_0.75_0.58_0.0_0.0.png,37,37,0,left,0.6083471775054932,None,0,37,37,37,46.26186466217041,,,,,,46.25471901893616,46.76081991195679,46.76081991195679,47.38023090362549,left,0.6083471775054932,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
38,0.75,0.42,1.0,0.0,imgs/white_0.75_0.42_1.0_0.0.png,38,38,0,left,0.6903800964355469,None,0,38,38,38,47.393961906433105,,,,,,47.38711357116699,47.89476466178894,47.89476466178894,48.598288774490356,left,0.6903800964355469,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
39,0.67,0.75,1.0,0.0,imgs/white_0.67_0.75_1.0_0.0.png,39,39,0,right,0.5121026039123535,None,0,39,39,39,48.61445760726929,,,,,,48.60896873474121,49.1127827167511,49.1127827167511,49.63268566131592,right,0.5121026039123535,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
40,0.5,0.58,0.0,1.0,imgs/white_0.5_0.58_0.0_1.0.png,40,40,0,left,0.5981128215789795,None,0,40,40,40,49.64636254310608,,,,,,49.640201807022095,50.146939754486084,50.146939754486084,50.7503457069397,left,0.5981128215789795,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
41,0.75,0.58,1.0,0.0,imgs/white_0.75_0.58_1.0_0.0.png,41,41,0,right,1.3845093250274658,None,0,41,41,41,50.76379156112671,,,,,,50.757869482040405,51.2646427154541,51.2646427154541,52.668370962142944,right,1.3845093250274658,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
42,0.67,0.5,1.0,0.0,imgs/white_0.67_0.5_1.0_0.0.png,42,42,0,right,0.6180634498596191,None,0,42,42,42,52.684157848358154,,,,,,52.678712129592896,53.18294167518616,53.18294167518616,53.81945824623108,right,0.6180634498596191,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
43,0.67,0.25,1.0,0.0,imgs/white_0.67_0.25_1.0_0.0.png,43,43,0,left,0.5952398777008057,None,0,43,43,43,53.834917068481445,,,,,,53.826337814331055,54.33380675315857,54.33380675315857,54.93630623817444,left,0.5952398777008057,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
44,0.75,0.75,1.0,0.0,imgs/white_0.75_0.75_1.0_0.0.png,44,44,0,right,0.597642183303833,None,0,44,44,44,54.95229363441467,,,,,,54.9438841342926,55.45152020454407,55.45152020454407,56.05440664291382,right,0.597642183303833,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
45,0.75,0.33,1.0,0.0,imgs/white_0.75_0.33_1.0_0.0.png,45,45,0,left,0.6482939720153809,None,0,45,45,45,56.06820344924927,,,,,,56.06227922439575,56.56902527809143,56.56902527809143,57.22251105308533,left,0.6482939720153809,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
46,0.67,0.5,0.0,0.0,imgs/white_0.67_0.5_0.0_0.0.png,46,46,0,left,0.5925781726837158,None,0,46,46,46,57.23598265647888,,,,,,57.22995162010193,57.736567974090576,57.736567974090576,58.33956575393677,left,0.5925781726837158,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
47,0.5,0.25,1.0,1.0,imgs/white_0.5_0.25_1.0_1.0.png,47,47,0,left,0.650977373123169,None,0,47,47,47,58.355496883392334,,,,,,58.34757900238037,58.85409426689148,58.85409426689148,59.508177042007446,left,0.650977373123169,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
48,0.42,0.33,1.0,0.0,imgs/white_0.42_0.33_1.0_0.0.png,48,48,0,right,1.411566972732544,None,0,48,48,48,59.527673959732056,,,,,,59.520113706588745,60.02166032791138,60.02166032791138,61.44221234321594,right,1.411566972732544,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
49,0.5,0.67,1.0,0.0,imgs/white_0.5_0.67_1.0_0.0.png,49,49,0,right,0.4923841953277588,None,0,49,49,49,61.456143856048584,,,,,,61.449467182159424,61.956838607788086,61.956838607788086,62.459782123565674,right,0.4923841953277588,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
50,0.42,0.67,0.0,0.0,imgs/white_0.42_0.67_0.0_0.0.png,50,50,0,right,0.7708680629730225,None,0,50,50,50,62.47536754608154,,,,,,62.46831965446472,62.974302768707275,62.974302768707275,63.760631799697876,right,0.7708680629730225,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
51,0.33,0.5,1.0,0.0,imgs/white_0.33_0.5_1.0_0.0.png,51,51,0,right,0.5256803035736084,None,0,51,51,51,63.77676701545715,,,,,,63.76863360404968,64.27554655075073,64.27554655075073,64.81195259094238,right,0.5256803035736084,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
52,0.25,0.42,1.0,1.0,imgs/white_0.25_0.42_1.0_1.0.png,52,52,0,right,0.5871872901916504,None,0,52,52,52,64.82754492759705,,,,,,64.82016801834106,65.32625460624695,65.32625460624695,65.9296133518219,right,0.5871872901916504,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
53,0.75,0.33,0.0,0.0,imgs/white_0.75_0.33_0.0_0.0.png,53,53,0,left,0.6292166709899902,None,0,53,53,53,65.9453694820404,,,,,,65.93655490875244,66.44408297538757,66.44408297538757,67.07994484901428,left,0.6292166709899902,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
54,0.5,0.67,1.0,1.0,imgs/white_0.5_0.67_1.0_1.0.png,54,54,0,right,0.6782627105712891,None,0,54,54,54,67.09393262863159,,,,,,67.08806800842285,67.59505462646484,67.59505462646484,68.28171062469482,right,0.6782627105712891,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
55,0.67,0.58,1.0,1.0,imgs/white_0.67_0.58_1.0_1.0.png,55,55,0,left,0.7504024505615234,None,0,55,55,55,68.29719591140747,,,,,,68.28972458839417,68.79536700248718,68.79536700248718,69.54892349243164,left,0.7504024505615234,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
56,0.5,0.75,0.0,0.0,imgs/white_0.5_0.75_0.0_0.0.png,56,56,0,right,0.5854413509368896,None,0,56,56,56,69.56499075889587,,,,,,69.55849051475525,70.0639111995697,70.0639111995697,70.66706824302673,right,0.5854413509368896,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
57,0.25,0.33,0.0,0.0,imgs/white_0.25_0.33_0.0_0.0.png,57,57,0,right,1.7320239543914795,None,0,57,57,57,70.68063187599182,,,,,,70.67519116401672,71.18131422996521,71.18131422996521,72.91858196258545,right,1.7320239543914795,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
58,0.67,0.33,0.0,1.0,imgs/white_0.67_0.33_0.0_1.0.png,58,58,0,left,0.8801100254058838,None,0,58,58,58,72.9344129562378,,,,,,72.92906141281128,73.43345642089844,73.43345642089844,74.32017946243286,left,0.8801100254058838,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
59,0.67,0.75,0.0,1.0,imgs/white_0.67_0.75_0.0_1.0.png,59,59,0,left,0.6473519802093506,None,0,59,59,59,74.33414816856384,,,,,,74.32807993888855,74.8344247341156,74.8344247341156,75.48703360557556,left,0.6473519802093506,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
60,0.42,0.75,1.0,0.0,imgs/white_0.42_0.75_1.0_0.0.png,60,60,0,right,0.5833091735839844,None,0,60,60,60,75.50319623947144,,,,,,75.49693536758423,76.0020227432251,76.0020227432251,76.58865547180176,right,0.5833091735839844,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
61,0.33,0.58,0.0,1.0,imgs/white_0.33_0.58_0.0_1.0.png,61,61,0,right,1.418125867843628,None,0,61,61,61,76.6024239063263,,,,,,76.59633302688599,77.10302543640137,77.10302543640137,78.5400161743164,right,1.418125867843628,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
62,0.42,0.75,1.0,1.0,imgs/white_0.42_0.75_1.0_1.0.png,62,62,0,right,0.5949068069458008,None,0,62,62,62,78.55629420280457,,,,,,78.55067324638367,79.05471968650818,79.05471968650818,79.65706157684326,right,0.5949068069458008,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
63,0.5,0.42,0.0,0.0,imgs/white_0.5_0.42_0.0_0.0.png,63,63,0,left,0.74949049949646,None,0,63,63,63,79.67356824874878,,,,,,79.6648621559143,80.17228841781616,80.17228841781616,80.925288438797,left,0.74949049949646,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
64,0.5,0.25,0.0,0.0,imgs/white_0.5_0.25_0.0_0.0.png,64,64,0,left,0.5855896472930908,None,0,64,64,64,80.93914723396301,,,,,,80.93384766578674,81.44004845619202,81.44004845619202,82.04320573806763,left,0.5855896472930908,None,,,,2,GA2,2025-08-20_14h55.39.569,mlcm_experiment_whites_illusion,,2025.1.1,59.920854203156125,2025-08-20 14h55.45.926289 +0200,
