trial,lum1,lum2,c1,c2,im,thisN,thisTrialN,thisRepN,resp.keys,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instruct.started,ready.started,instrText.started,instruct.stopped,trial.started,resp.started,image.started,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,thanks.started,thanksText.started,thanks.stopped,session,participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
9,0.5,0.33,1.0,0.0,imgs/white_0.5_0.33_1.0_0.0.png,9,9,0,left,0.6982321739196777,None,0,9,9,9,11.460380792617798,,,,,,11.455127716064453,11.961050748825073,11.961050748825073,12.664936065673828,left,0.6982321739196777,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
10,0.58,0.58,1.0,0.0,imgs/white_0.58_0.58_1.0_0.0.png,10,10,0,right,0.5683708190917969,None,0,10,10,10,12.678031206130981,,,,,,12.673110008239746,13.178767919540405,13.178767919540405,13.765259981155396,right,0.5683708190917969,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
11,0.33,0.75,1.0,1.0,imgs/white_0.33_0.75_1.0_1.0.png,11,11,0,right,0.5958507061004639,None,0,11,11,11,13.78087592124939,,,,,,13.773764371871948,14.27954626083374,14.27954626083374,14.882624387741089,right,0.5958507061004639,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
12,0.58,0.75,1.0,1.0,imgs/white_0.58_0.75_1.0_1.0.png,12,12,0,right,0.8939993381500244,None,0,12,12,12,14.898537874221802,,,,,,14.890157222747803,15.397353172302246,15.397353172302246,16.301136255264282,right,0.8939993381500244,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
13,0.42,0.5,1.0,0.0,imgs/white_0.42_0.5_1.0_0.0.png,13,13,0,right,0.6923036575317383,None,0,13,13,13,16.31621265411377,,,,,,16.30898094177246,16.815014600753784,16.815014600753784,17.518558979034424,right,0.6923036575317383,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
14,0.58,0.25,1.0,1.0,imgs/white_0.58_0.25_1.0_1.0.png,14,14,0,left,0.6425840854644775,None,0,14,14,14,17.531804084777832,,,,,,17.52584171295166,18.032747983932495,18.032747983932495,18.686046838760376,left,0.6425840854644775,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
15,0.33,0.67,1.0,1.0,imgs/white_0.33_0.67_1.0_1.0.png,15,15,0,right,0.5469026565551758,None,0,15,15,15,18.7021484375,,,,,,18.696701765060425,19.200514793395996,19.200514793395996,19.753203630447388,right,0.5469026565551758,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
16,0.25,0.25,1.0,0.0,imgs/white_0.25_0.25_1.0_0.0.png,16,16,0,right,0.591317892074585,None,0,16,16,16,19.76780867576599,,,,,,19.759803533554077,20.268059730529785,20.268059730529785,20.872174501419067,right,0.591317892074585,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
17,0.33,0.42,1.0,1.0,imgs/white_0.33_0.42_1.0_1.0.png,17,17,0,right,0.9858238697052002,None,0,17,17,17,20.885082006454468,,,,,,20.880025386810303,21.385616064071655,21.385616064071655,22.38929033279419,right,0.9858238697052002,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
18,0.75,0.67,1.0,1.0,imgs/white_0.75_0.67_1.0_1.0.png,18,18,0,left,0.8917460441589355,None,0,18,18,18,22.404694318771362,,,,,,22.396609783172607,22.903722524642944,22.903722524642944,23.808361768722534,left,0.8917460441589355,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
19,0.25,0.67,0.0,0.0,imgs/white_0.25_0.67_0.0_0.0.png,19,19,0,right,0.5539085865020752,None,0,19,19,19,23.823516607284546,,,,,,23.81838583946228,24.321565866470337,24.321565866470337,24.89098620414734,right,0.5539085865020752,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
20,0.42,0.42,1.0,0.0,imgs/white_0.42_0.42_1.0_0.0.png,20,20,0,right,1.181743860244751,None,0,20,20,20,24.904880046844482,,,,,,24.898057222366333,25.405810117721558,25.405810117721558,26.59318494796753,right,1.181743860244751,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
21,0.5,0.75,1.0,0.0,imgs/white_0.5_0.75_1.0_0.0.png,21,21,0,right,0.5022757053375244,None,0,21,21,21,26.60658073425293,,,,,,26.602049589157104,27.10851764678955,27.10851764678955,27.629074335098267,right,0.5022757053375244,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
22,0.33,0.58,0.0,0.0,imgs/white_0.33_0.58_0.0_0.0.png,22,22,0,right,0.5500977039337158,None,0,22,22,22,27.64238739013672,,,,,,27.63226318359375,28.141481399536133,28.141481399536133,28.695456743240356,right,0.5500977039337158,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
23,0.25,0.67,1.0,1.0,imgs/white_0.25_0.67_1.0_1.0.png,23,23,0,right,0.6088593006134033,None,0,23,23,23,28.710964679718018,,,,,,28.7056245803833,29.21062731742859,29.21062731742859,29.82984972000122,right,0.6088593006134033,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
24,0.67,0.67,1.0,0.0,imgs/white_0.67_0.67_1.0_0.0.png,24,24,0,right,1.0682203769683838,None,0,24,24,24,29.843056440353394,,,,,,29.837528705596924,30.34311056137085,30.34311056137085,31.43010711669922,right,1.0682203769683838,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
25,0.33,0.25,1.0,0.0,imgs/white_0.33_0.25_1.0_0.0.png,25,25,0,left,1.6108803749084473,None,0,25,25,25,31.444108486175537,,,,,,31.436978578567505,31.944735765457153,31.944735765457153,33.566874504089355,left,1.6108803749084473,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
26,0.75,0.25,0.0,0.0,imgs/white_0.75_0.25_0.0_0.0.png,26,26,0,left,0.571279764175415,None,0,26,26,26,33.583632469177246,,,,,,33.57719016075134,34.080342292785645,34.080342292785645,34.66675615310669,left,0.571279764175415,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
27,0.5,0.58,1.0,1.0,imgs/white_0.5_0.58_1.0_1.0.png,27,27,0,right,0.8389058113098145,None,0,27,27,27,34.68089461326599,,,,,,34.674803495407104,35.18057560920715,35.18057560920715,36.03426504135132,right,0.8389058113098145,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
28,0.33,0.33,0.0,1.0,imgs/white_0.33_0.33_0.0_1.0.png,28,28,0,left,0.5591573715209961,None,0,28,28,28,36.04986882209778,,,,,,36.04366898536682,36.54857158660889,36.54857158660889,37.11843538284302,left,0.5591573715209961,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
29,0.58,0.42,1.0,0.0,imgs/white_0.58_0.42_1.0_0.0.png,29,29,0,left,1.1866509914398193,None,0,29,29,29,37.134401082992554,,,,,,37.126352310180664,37.632840394973755,37.632840394973755,38.83649682998657,left,1.1866509914398193,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
30,0.5,0.5,1.0,0.0,imgs/white_0.5_0.5_1.0_0.0.png,30,30,0,right,0.5660243034362793,None,0,30,30,30,38.855095863342285,,,,,,38.84999108314514,39.35097002983093,39.35097002983093,39.920695543289185,right,0.5660243034362793,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
31,0.67,0.25,0.0,1.0,imgs/white_0.67_0.25_0.0_1.0.png,31,31,0,left,0.552617073059082,None,0,31,31,31,39.934433698654175,,,,,,39.927711725234985,40.435078144073486,40.435078144073486,41.00521659851074,left,0.552617073059082,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
32,0.33,0.25,1.0,1.0,imgs/white_0.33_0.25_1.0_1.0.png,32,32,0,left,0.6274240016937256,None,0,32,32,32,41.02095293998718,,,,,,41.01206088066101,41.5206139087677,41.5206139087677,42.155436754226685,left,0.6274240016937256,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
33,0.58,0.42,0.0,0.0,imgs/white_0.58_0.42_0.0_0.0.png,33,33,0,left,0.5662665367126465,None,0,33,33,33,42.16939449310303,,,,,,42.16276240348816,42.67028832435608,42.67028832435608,43.24011468887329,left,0.5662665367126465,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
34,0.25,0.58,1.0,0.0,imgs/white_0.25_0.58_1.0_0.0.png,34,34,0,right,0.4974193572998047,None,0,34,34,34,43.25607228279114,,,,,,43.248536348342896,43.754411935806274,43.754411935806274,44.25745129585266,right,0.4974193572998047,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
35,0.25,0.33,1.0,0.0,imgs/white_0.25_0.33_1.0_0.0.png,35,35,0,right,0.5122039318084717,None,0,35,35,35,44.27117657661438,,,,,,44.26461434364319,44.77175498008728,44.77175498008728,45.29380965232849,right,0.5122039318084717,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
36,0.58,0.67,0.0,1.0,imgs/white_0.58_0.67_0.0_1.0.png,36,36,0,left,0.6776518821716309,None,0,36,36,36,45.30744647979736,,,,,,45.30060839653015,45.806350231170654,45.806350231170654,46.49236464500427,left,0.6776518821716309,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
37,0.75,0.58,0.0,0.0,imgs/white_0.75_0.58_0.0_0.0.png,37,37,0,left,0.708672046661377,None,0,37,37,37,46.508342027664185,,,,,,46.499606132507324,47.00737547874451,47.00737547874451,47.72796630859375,left,0.708672046661377,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
38,0.75,0.42,1.0,0.0,imgs/white_0.75_0.42_1.0_0.0.png,38,38,0,left,1.1060895919799805,None,0,38,38,38,47.742666482925415,,,,,,47.7372465133667,48.24168825149536,48.24168825149536,49.360777616500854,left,1.1060895919799805,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
39,0.67,0.75,1.0,0.0,imgs/white_0.67_0.75_1.0_0.0.png,39,39,0,right,0.6720232963562012,None,0,39,39,39,49.375685930252075,,,,,,49.366939544677734,49.876549243927,49.876549243927,50.56309747695923,right,0.6720232963562012,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
40,0.5,0.58,0.0,1.0,imgs/white_0.5_0.58_0.0_1.0.png,40,40,0,left,0.6139752864837646,None,0,40,40,40,50.57888746261597,,,,,,50.57063579559326,51.07727575302124,51.07727575302124,51.69661235809326,left,0.6139752864837646,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
41,0.75,0.58,1.0,0.0,imgs/white_0.75_0.58_1.0_0.0.png,41,41,0,left,0.9349944591522217,None,0,41,41,41,51.71255397796631,,,,,,51.70163106918335,52.21297478675842,52.21297478675842,53.16515326499939,left,0.9349944591522217,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
42,0.67,0.5,1.0,0.0,imgs/white_0.67_0.5_1.0_0.0.png,42,42,0,left,0.7086176872253418,None,0,42,42,42,53.18060255050659,,,,,,53.17326736450195,53.67949366569519,53.67949366569519,54.39909482002258,left,0.7086176872253418,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
43,0.67,0.25,1.0,0.0,imgs/white_0.67_0.25_1.0_0.0.png,43,43,0,left,0.6249890327453613,None,0,43,43,43,54.412921667099,,,,,,54.40671396255493,54.91404175758362,54.91404175758362,55.54952263832092,left,0.6249890327453613,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
44,0.75,0.75,1.0,0.0,imgs/white_0.75_0.75_1.0_0.0.png,44,44,0,right,0.5157392024993896,None,0,44,44,44,55.56578803062439,,,,,,55.55174160003662,56.06502819061279,56.06502819061279,56.584288597106934,right,0.5157392024993896,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
45,0.75,0.33,1.0,0.0,imgs/white_0.75_0.33_1.0_0.0.png,45,45,0,left,0.5673828125,None,0,45,45,45,56.59839701652527,,,,,,56.591930866241455,57.10045790672302,57.10045790672302,57.68514084815979,left,0.5673828125,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
46,0.67,0.5,0.0,0.0,imgs/white_0.67_0.5_0.0_0.0.png,46,46,0,left,0.5879523754119873,None,0,46,46,46,57.70113158226013,,,,,,57.694947242736816,58.20006275177002,58.20006275177002,58.80296325683594,left,0.5879523754119873,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
47,0.5,0.25,1.0,1.0,imgs/white_0.5_0.25_1.0_1.0.png,47,47,0,left,0.49446964263916016,None,0,47,47,47,58.81683945655823,,,,,,58.81111168861389,59.317715644836426,59.317715644836426,59.82056140899658,left,0.49446964263916016,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
48,0.42,0.33,1.0,0.0,imgs/white_0.42_0.33_1.0_0.0.png,48,48,0,left,0.508821964263916,None,0,48,48,48,59.83432483673096,,,,,,59.827619552612305,60.33531093597412,60.33531093597412,60.854872941970825,left,0.508821964263916,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
49,0.5,0.67,1.0,0.0,imgs/white_0.5_0.67_1.0_0.0.png,49,49,0,right,0.4586215019226074,None,0,49,49,49,60.87063908576965,,,,,,60.86200737953186,61.36936354637146,61.36936354637146,61.839449644088745,right,0.4586215019226074,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
50,0.42,0.67,0.0,0.0,imgs/white_0.42_0.67_0.0_0.0.png,50,50,0,right,0.49042582511901855,None,0,50,50,50,61.85265827178955,,,,,,61.8490686416626,62.35353088378906,62.35353088378906,62.85668063163757,right,0.49042582511901855,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
51,0.33,0.5,1.0,0.0,imgs/white_0.33_0.5_1.0_0.0.png,51,51,0,right,0.4735434055328369,None,0,51,51,51,62.870248317718506,,,,,,62.86419653892517,63.37093758583069,63.37093758583069,63.85725736618042,right,0.4735434055328369,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
52,0.25,0.42,1.0,1.0,imgs/white_0.25_0.42_1.0_1.0.png,52,52,0,right,0.5448169708251953,None,0,52,52,52,63.871684312820435,,,,,,63.86490988731384,64.37174224853516,64.37174224853516,64.92478704452515,right,0.5448169708251953,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
53,0.75,0.33,0.0,0.0,imgs/white_0.75_0.33_0.0_0.0.png,53,53,0,left,0.5406782627105713,None,0,53,53,53,64.94078183174133,,,,,,64.93199729919434,65.43949365615845,65.43949365615845,65.99267101287842,left,0.5406782627105713,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
54,0.5,0.67,1.0,1.0,imgs/white_0.5_0.67_1.0_1.0.png,54,54,0,right,0.7770848274230957,None,0,54,54,54,66.00629019737244,,,,,,65.99987578392029,66.5071439743042,66.5071439743042,67.29403710365295,right,0.7770848274230957,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
55,0.67,0.58,1.0,1.0,imgs/white_0.67_0.58_1.0_1.0.png,55,55,0,left,0.7560923099517822,None,0,55,55,55,67.3077278137207,,,,,,67.30188703536987,67.80828905105591,67.80828905105591,68.57828402519226,left,0.7560923099517822,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
56,0.5,0.75,0.0,0.0,imgs/white_0.5_0.75_0.0_0.0.png,56,56,0,right,0.6476922035217285,None,0,56,56,56,68.5921847820282,,,,,,68.58519053459167,69.09265637397766,69.09265637397766,69.74544596672058,right,0.6476922035217285,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
57,0.25,0.33,0.0,0.0,imgs/white_0.25_0.33_0.0_0.0.png,57,57,0,right,1.4169983863830566,None,0,57,57,57,69.76265621185303,,,,,,69.75698971748352,70.26006245613098,70.26006245613098,71.68086075782776,right,1.4169983863830566,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
58,0.67,0.33,0.0,1.0,imgs/white_0.67_0.33_0.0_1.0.png,58,58,0,left,0.5440981388092041,None,0,58,58,58,71.69662570953369,,,,,,71.69124841690063,72.196359872818,72.196359872818,72.74791717529297,left,0.5440981388092041,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
59,0.67,0.75,0.0,1.0,imgs/white_0.67_0.75_0.0_1.0.png,59,59,0,left,0.661705493927002,None,0,59,59,59,72.76188206672668,,,,,,72.75457072257996,73.26293969154358,73.26293969154358,73.93214297294617,left,0.661705493927002,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
60,0.42,0.75,1.0,0.0,imgs/white_0.42_0.75_1.0_0.0.png,60,60,0,right,0.485109806060791,None,0,60,60,60,73.94841718673706,,,,,,73.94043517112732,74.44717311859131,74.44717311859131,74.95018291473389,right,0.485109806060791,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
61,0.33,0.58,0.0,1.0,imgs/white_0.33_0.58_0.0_1.0.png,61,61,0,left,0.6202421188354492,None,0,61,61,61,74.96372580528259,,,,,,74.9571943283081,75.46458911895752,75.46458911895752,76.10138845443726,left,0.6202421188354492,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
62,0.42,0.75,1.0,1.0,imgs/white_0.42_0.75_1.0_1.0.png,62,62,0,right,0.6289403438568115,None,0,62,62,62,76.11660480499268,,,,,,76.10773730278015,76.61561727523804,76.61561727523804,77.25222253799438,right,0.6289403438568115,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
63,0.5,0.42,0.0,0.0,imgs/white_0.5_0.42_0.0_0.0.png,63,63,0,left,0.7078351974487305,None,0,63,63,63,77.26761245727539,,,,,,77.2589385509491,77.76873803138733,77.76873803138733,78.48642635345459,left,0.7078351974487305,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
64,0.5,0.25,0.0,0.0,imgs/white_0.5_0.25_0.0_0.0.png,64,64,0,left,0.5473847389221191,None,0,64,64,64,78.50016927719116,,,,,,78.49310612678528,79.00115299224854,79.00115299224854,79.55414152145386,left,0.5473847389221191,None,,,,3,GA3,2025-08-20_15h18.57.483,mlcm_experiment_whites_illusion,,2025.1.1,59.969774221729104,2025-08-20 15h19.03.706462 +0200,
